CondoName,SalePrice,RentPrice,RoomArea,UnitNbr,FloorNbr,nbrBed,nbrBath,nbrPark,nbrAirCon,Latitude,Longitude
แชปเตอร์วัน มิดทาวน์ ลาดพร้าว 24,5200000,,39,,,1,1,,,13.806471,100.572747
แอสปาย พระราม 4,2600000,,28,,,,1,,,13.712091,100.584143
อีควิน๊อกซ์ พหล-วิภา,5100000,23000,40,,,1,1,,,13.809454,100.55895
เดอะ ฟ้า อารีย์,11000000,,98,,,2,2,,,13.782491,100.542372
,6500000,,51,,,2,2,,,13.722909,100.576852
ไลฟ์ รัชดาภิเษก,,20000,46,,,2,1,,,13.790669,100.574196
,2540000,,28,,,1,1,,,13.774053,100.576856
ไลฟ์ อโศก-พระราม 9 ,4650000,,35,,,1,1,,,13.754357,100.563878
,3556700,,28,,,,1,,,13.754357,100.563878
,2970000,,35,,,2,1,,,13.740556,100.60006
,11600000,45000,75,,,2,2,,,13.751953,100.533321
เดอะ ฟายน์ แอท รีเวอร์,6710000,,70,,,2,2,,,13.717451,100.508914
เดอะ เนสท์ สุขุมวิท 22,4100000,,28,,,1,1,,,13.724903,100.563369
เซ็นทริคซีน สุขุมวิท 64,4580000,,40,,,1,1,,,13.683711,100.61034
ไลฟ์ อโศก,5060000,,35,,,1,1,,,13.750283,100.564773
แอชตัน มอร์ฟ 38,16980000,,71,,,2,2,,,13.720934,100.579078
อัพ เอกมัย,6900000,,60,,,1,1,,,13.739269,100.588721
แอชตัน จุฬา-สีลม,7190000,,33,,,1,1,,,13.731096,100.531012
เดอะ ไลน์ ราชเทวี,15500000,,55,,,2,1,,,13.752446,100.533475
บ้านเจ้าพระยา,7700000,28000,78,,,2,1,,,13.732823,100.509755
,3620000,,34,,,1,1,,,13.79728,100.552184
แอสปาย สุขุมวิท 48,3500000,,38,,,1,1,,,13.71118,100.593972
แชปเตอร์วัน โมเดิร์นดัชต์,2190000,,29,,,1,1,1,2,13.675457,100.517247
คาซ่า คอนโด อโศก-ดินแดง ,2690000,,26,,,1,1,,,13.760815,100.555733
วอร์เตอร์มาร์ค เจ้าพระยา ริเวอร์,12000000,,99,,,2,2,,,13.710535,100.500849
ไซมิส เอ็กซ์คลูซีฟ สุขุมวิท 31,12380000,,53,,,1,1,,,13.738236,100.566142
,8520000,45000,74,,,2,2,,,13.720641,100.528207
,18000000,,200,,,2,3,,,13.720641,100.528207
แอชตัน อโศก,8660000,,34,,,1,1,,,13.738898,100.5609
,5960000,25000,62,,,2,1,,,13.804437,100.576231
ไอดีโอ โมบิ สาทร,4680000,,30,,,1,1,,,13.721271,100.500588
,3560000,,30,,,1,1,,,13.680549,100.610491
,6200000,,51,,,1,1,,,13.721819,100.526755
,4800000,,32,,,1,1,1,2,,
ริทึ่ม สุขุมวิท 36 – 38,5320000,20000,24,,,1,1,,,13.721609,100.576892
ไอวี่ ริเวอร์ ราษฎร์บูรณะ ,7200000,,70,,,1,1,,,13.688184,100.492293
,3650000,16000,32,,,1,1,,,13.713486,100.600417
เดอะ แบงค็อค สาทร,12490000,,68,,,1,1,,,13.71916,100.52069
โนเบิล รีวอลฟ์ รัชดา 2,3910000,,26,,,1,1,,,13.763628,100.569442
,9450000,,75,,,2,2,,,13.725077,100.568533
333 ริเวอร์ไซด์,7450000,,46,,,1,1,,,13.806523,100.51946
,5700000,,30,,,,1,,,13.722468,100.58455
,14070000,,70,,,2,2,,,13.722468,100.58455
,3510000,,22,,,,1,,,,
,2780000,,33,,,,1,,,13.711298,100.479447
