CondoName,SalePrice,RentPrice,RoomArea,UnitNbr,FloorNbr,nbrBed,nbrBath,nbrPark,nbrAirCon,Latitude,Longitude
ไลฟ์ อโศก-พระราม 9 ,4240000,,35,,,1,1,,,,
,2300000,,25,,1,1,,0,,13.786704,100.572426
,3800000,,30,,0,2,,0,,13.713111,100.594478
,7950000,,34,,12,1,,0,,13.738886,100.561535
,1450000,,31,,3,1,,1,,13.802738,100.587066
,5299000,,38,,0,1,,0,,13.739152,100.582745
,13900000,,96,,0,2,,1,,13.718617,100.527071
,8000000,,47,,8,1,,1,,13.725448,100.576538
,4900000,,41,,0,1,,0,,13.717123,100.589104
,3400000,,26,,0,1,,0,,13.756331,100.501765
โนเบิล เพลินจิต,17270000,,57,,,1,1,,,13.743491,100.548409
,12900000,,112,,2,2,,0,,13.728618,100.573007
333 ริเวอร์ไซด์,7200000,,45,,0,1,,0,,13.807847,100.519697
พลัส 38 ฮิป,7048056,35000,74,,0,2,,0,,13.72131,100.578018
,14900000,,58,,,1,1,,,13.743762,100.548609
โนเบิล รีวอลฟ์ รัชดา 2,4520000,,27,,,1,1,,,13.76369,100.56947
ไอดีโอ โมบิ อโศก,7095000,,35,,0,1,,1,,13.756397,100.565865
เดอะ ลุมพินี 24,12460000,,55,,0,2,,0,,13.722739,100.566139
วาลเด้น อโศก,9918436,,47,,,2,2,,,,
,12900000,,64,,0,2,,0,,13.717081,100.516534
,9000000,,71,,22,1,,0,,13.778822,100.542644
,1750000,8500,24,,7,1,,1,,13.684854,100.604686
,9500000,,53,,23,2,,1,,13.715424,100.5901
,36000000,,400,,,3,4,,1,,
,34500000,,273,,0,3,,0,,13.718316,100.510563
,4000000,,33,,,1,1,,,13.7466,100.606
เดอะ เครสท์ สุขุมวิท 24,8800000,45000,50,,0,1,,0,,13.729436,100.565935
,13950000,60000,90,,0,2,,0,,13.729476,100.563073
,4560000,20000,40,,0,1,,0,,13.712821,100.594265
ไนท์บริดจ์ ไพร์ม สาทร,5800000,,38,,,1,1,,,13.7168,100.53313
ศุภาลัย เวลลิงตัน ,8600000,29000,77,,0,2,,1,,13.767609,100.573782
,4800000,,33,,,1,1,,,13.7147,100.605
แอชตัน อโศก,7996000,,31,,0,1,,0,,13.738886,100.561535
แอชตัน อโศก,8670000,,34,,,1,1,,,13.73701,100.56039
นารา ไนน์,5968645,,39,,,1,1,,,13.71782,100.53271
เดอะทรัสต์ เรสซิเด้นซ์ ปิ่นเกล้า,2180000,,28,,,1,1,,,13.78554,100.46975
,3900000,,33,,17,1,,1,,13.71118,100.593972
,7330000,,35,,,1,1,,,13.731223,100.585851
เดอะ เครสท์ สุขุมวิท 34,10130000,,52,,,1,1,,,13.72529,100.5765
,4320371,,29,,,,1,,,13.817434,100.562714
ไลฟ์ สุขุมวิท 48,4640000,,40,,,1,1,,,13.712082,100.595331
,7000000,,63,,,2,2,,,,
,28050000,65000,60,,,1,1,,,13.7323,100.571
,7020000,,45,,0,2,,1,,13.795204,100.550005
ไลฟ์ อโศก,4410000,,29,,,1,1,,,13.750507,100.563889
แอชตัน อโศก,15366000,,47,,0,2,,0,,13.738886,100.561535
,5860000,,35,,,1,1,,,13.747797,100.548437
มาเอสโตร 02 ร่วมฤดี,4900000,,29,,0,1,,1,,13.816348,100.541525
ซิตี้โฮม รัชดา-ปิ่นเกล้า,2200000,,42,,,1,1,,,13.8042,100.512
185 ราชดำริ,33900000,,103,,0,2,,0,,13.735109,100.539146
,7200000,,42,,30,2,,0,,13.754343,100.564405
,4100000,,,,0,,,0,,13.780547,100.573961
นอตติ้ง ฮิลล์ ดิ เอ็กซ์คลูซีฟ เจริญกรุง,3715561,,36,,,1,1,,,13.70304,100.50551
เดอะ ไลน์ จตุจักร-หมอชิต,11580000,,61,,,,,,,13.8062,100.5562
,3899000,,28,,,,1,,,13.755019,100.561977
เดอะ ซี้ด เมมโมรี่ สยาม,9470000,,52,,,1,1,,,13.74788,100.52831
ศุภาลัย ริเวอร์ เพลส,4250000,,51,,0,1,,0,,13.710265,100.503166
,8900000,,45,,0,1,,0,,13.718051,100.584408
,7800000,,31,,,1,1,,,13.7405,100.557
,17800000,68000,71,,0,2,,1,,13.721175,100.579126
เดอะ พาโน,9500000,,68,,2,1,,0,,13.674115,100.54322
,2400000,,48,,,1,1,,,,
,8500000,,51,,,1,1,,1,,
เซ็นทริค ห้วยขวาง สเตชั่น,4460000,,27,,,,,,,13.78032,100.57402
,27000000,,136,,0,10,,0,,13.723197,100.566949
,17900000,,71,,,2,2,,,13.7197,100.522
,3570000,14000,27,,,1,1,,,13.713,100.6
เดอะ เทอร์ตี้ไนน์ ,18800000,65000,58,,,1,1,,,13.7323,100.571
,2800000,,31,,0,1,,1,,13.743513,100.599549
โนเบิล บี 33 สุขุมวิท,13900000,,52,,,1,1,,,13.7354,100.568
เดอะ ดิโพลแมท สาทร,16690000,65000,70,,0,2,,1,,13.719645,100.520793
เดอะ ซี้ด มูซี่,7830000,,51,,0,1,,0,,13.72569,100.569984
,5974356,,30,,,,1,,,13.72247,100.58455
แอชตัน อโศก,8220000,,31,,0,1,,0,,13.738886,100.561535
แอสปาย พระราม 4,2604500,,28,,,1,1,,,13.71219,100.58449
,5563400,,35,,8,1,,0,,13.756331,100.501765
,8000000,28000,50,,22,2,,1,,13.711304,100.594628
เดอะ เทรนดี้ คอนโดมิเนียม,19673000,,191,,0,2,,0,,13.741124,100.557866
,22500000,,135,,,3,3,,1,,
,3140680,,25,,,,1,,,,
,5100000,,28,,,,1,,,13.747864,100.548372
,9000000,,76,,0,2,,0,,13.730581,100.576887
,14420000,,138,,,2,2,,,13.736891,100.575259
,13800000,,109,,,2,2,,,13.726547,100.567412
,17000000,,80,,,2,2,,,13.731694,100.570747
โนเบิล เพลินจิต,13500000,,45,,,1,1,,,13.7435,100.549
ไอดีโอ คิว จุฬา-สามย่าน,4100000,,,,0,,,0,,13.733499,100.526769
,39400000,,285,,0,4,,0,,13.71039,100.500848
ศาลาแดง เรสซิเด้นซ์,26265000,,93,,0,2,,0,,13.725363,100.538161
,13934928,,91,,0,3,,0,,13.753494,100.529856
,5100000,25000,50,,,1,1,,,13.7251,100.569
,10700000,,42,,0,1,,0,,13.724269,100.580418
,3310453,,,,0,1,,0,,13.684282,100.605085
,6200000,,43,,,1,1,,,13.704032,100.602
ดิ เอส อโศก,22940000,,84,,,2,2,,,13.74317,100.56173
,5600000,,45,,0,1,,0,,13.740021,100.5849
,5270737,,46,,0,2,,0,,13.664855,100.63713
ดิ แอดเดรส สุขุมวิท 28,15500000,60000,67,,31,2,,1,,13.728051,100.572452
,4880000,,30,,0,1,,0,,13.805367,100.573601
,2800000,,26,,,1,1,,,13.712959,100.600039
,3500000,,36,,0,1,,0,,13.743545,100.586667
วายน์ สุขุมวิท,4731528,,35,,,1,1,,,13.71282,100.59427
,20394000,,142,,0,2,,0,,13.729821,100.565017
แอชตัน จุฬา-สีลม,6840000,,35,,0,1,,1,,13.73116,100.530992
,7530000,,50,,,1,1,,,13.780083,100.573424
,6950000,,41,,,2,1,,,13.7158,100.575
ไอดีโอ คิว จุฬา-สามย่าน,6590000,,34,,,1,1,,,13.7334,100.527
วีธารา สุขุมวิท 36,7010000,,51,,,2,2,,,,
ดี คอนโด รามคำแหง,1950000,8500,29,,,1,1,,,13.7499,100.607
,2300000,,31,,17,1,,1,,13.822625,100.532683
,14700000,,120,,,2,2,,,13.73865,100.54124
,6180000,,33,,18,1,,1,,13.756397,100.565865
ดิ เอส อโศก,9610000,,37,,,,,,,13.74317,100.56173
,3710000,,50,,0,1,,0,,13.829937,100.560893
,6320000,,29,,,1,1,,,13.7255,100.566
,6150000,,45,,,2,2,,1,,
เซอร์เคิล ลิฟวิ่ง โปรโตไทพ์,12750000,,84,,0,2,,0,,13.750082,100.55607
,8737000,,60,,,2,2,,,13.7402,100.59
,22000000,60000,145,,,2,2,,,13.7396,100.543
,14480000,,61,,,2,2,,,13.7225,100.566
เดอะ แบงค็อค สาทร,32750000,,128,,0,2,,1,,13.718495,100.520318
,10620000,,38,,,1,1,,,13.7197,100.522
เอดจ์ สุขุมวิท 23,14490000,65000,63,,32,2,,0,,13.735972,100.562588
ดีบุราพรานนก,2660000,,30,,,,1,,,13.7568,100.477
เดอะ ซี้ด มูซี่,4228605,,32,,,1,1,,,13.72525,100.57096
ไอดีโอ โมบิ สาทร,5500000,,42,,0,2,,0,,13.720479,100.502918
,23000000,,143,,0,3,,0,,13.739782,100.566072
เดอะ ลุมพินี 24,6881252,26000,29,,,1,1,,,13.72253,100.56624
,2300000,,42,,7,1,,1,,13.709201,100.450788
เลค อเวนิว,8240000,,83,,0,2,,0,,13.731574,100.561418
,2800000,,31,,,1,,,,13.748172,100.605967
,4700000,,28,,,1,1,,,13.7478,100.548
ซิตี้สมาร์ท สุขุมวิท 18,12278811,,76,,,2,2,,,13.73502,100.56223
เอ็ม พญาไท,12160000,50000,64,,0,1,,0,,13.760928,100.536155
,10830000,47000,57,,0,1,,0,,13.735912,100.548777
,20000000,,153,,,3,3,,,13.721778,100.582453
,9370025,,35,,,1,1,,,,
,6695000,,27,,,1,1,,,13.724408,100.567067
