CondoName,SalePrice,RentPrice,RoomArea,UnitNbr,FloorNbr,nbrBed,nbrBath,nbrPark,nbrAirCon,Latitude,Longitude
,5500000,30000,70,,,2,2,,3,,
ลุมพินี เพลส รัชโยธิน,2790000,,28,,,1,1,1,2,13.830376,100.570247
,6900000,30000,40,8/120,12,,,,,13.780344,100.543787
,12000000,,,,,1,2,,,,
แอสปาย สุขุมวิท 48,3750000,,38,,,1,1,1,1,13.711579,100.594776
แอสปาย พระราม 4,3100000,,37,,,1,1,1,2,13.712061,100.584084
วิช ซิกเนเจอร์ มิดทาวน์ สยาม,6765000,,33,,,1,1,1,2,13.752267,100.534643
เอลลิโอ เดล เรย์ สุขุมวิท 64,2300000,,24,,,1,1,1,1,13.685327,100.604307
เดอะ พาโน พระราม 3 (Back up),17000000,,99,,46,2,2,,,13.671535,100.541904
The Room สุขุมวิท 79,5250000,,58,,8,2,1,1,3,13.605463,100.617038
ไบรท์ตั้นเพลส,2500000,,40,,,1,1,1,1,13.748449,100.588687
เซ็นทริค ห้วยขวาง สเตชั่น,3400000,,25,,7,1,1,1,2,13.780401,100.574018
ศุภาลัย ริเวอร์ รีสอร์ท,3650000,,37,,36,1,1,,3,13.708888,100.495038
ลุมพินี พาร์ค พระราม 9-รัชดา,2400000,,27,,,1,1,1,1,13.753462,100.5763
,3000000,12000,47,,8,2,1,1,3,13.675358,100.637686
,1730000,,30,,1,1,1,1,,13.675358,100.637686
เซ็นทริค รัชดา-สุทธิสาร,3960000,,36,,,1,,,,13.789466,100.56219
คอนโด ชาโตว์ อินทาวน์ สุขุมวิท 64/1,3700000,,36,,,2,1,,,13.738726,100.569028
ริทึ่ม สุขุมวิท 36 – 38,6700000,,33,,,1,1,,,13.712153,100.588693
ลุมพินี วิลล์ อ่อนนุช-พัฒนาการ,1700000,,26,,8,1,1,1,1,13.716757,100.655179
เมย์แฟร์ เพลส สุขุมวิท 50,925000,,46,,,1,1,,,13.704806,100.594567
ริทึ่ม อโศก,6600000,,42,,,2,1,,,13.754343,100.564405
ชาโตว์ อินทาวน์ พหลโยธิน 14-2,3500000,12000,38,,8,2,1,1,2,13.786776,100.548187
เดอะ เครสท์ พหลโยธิน 11,5600000,,52,,,1,1,,,13.789365,100.542639
ซีล บาย แสนสิริ,3490000,18000,34,,,1,1,1,1,13.719525,100.5851
,1290000,,31,,,1,1,1,,13.675887,100.604097
ศุภาลัย ซิตี้ รีสอร์ท สถานีแบริ่ง สุขุมวิท 105,2450000,,33,,,1,1,1,,13.661469,100.605841
ลุมพินี พาร์ค พระราม 9-รัชดา,2100000,,26,,,1,1,1,2,13.753462,100.5763
,1950000,,59,,2,1,1,1,1,,
ศุภาลัย ลอฟท์ @ สถานีตลาดพลู,350000,,33,,,1,1,1,1,13.711244,100.479281
ลุมพินี เพลส รัชโยธิน,2850000,,28,,,1,1,1,2,13.830376,100.570247
,4500000,,42,,8,1,,1,,13.687255,100.606686
,8000000,,40,,,1,1,,,13.723252,100.566809
อกัสตัน สุขุมวิท 22,12800000,,85,,0,2,,0,,13.725176,100.563992
ไอดีโอ สุขุมวิท 93,4850000,,34,,,1,1,,,13.6987,100.605
เดอะ ไลน์ อโศก-รัชดา,5911457,,35,,,1,1,,,13.755979,100.563553
วินด์ สุขุมวิท 23,12051000,,78,,0,2,,0,,13.739699,100.564435
ริทึ่ม สุขุมวิท 44/1,8800000,,52,,0,1,,1,,13.715424,100.5901
โนเบิล รีโคล สุขุมวิท 19,6337095,,35,,,1,1,,,13.74207,100.56006
,10115000,45000,85,,0,2,,0,,13.715964,100.585405
,2700000,,38,,9,1,,1,,13.79582,100.559392
โนเบิล รีไฟน์,10321002,48000,50,,,1,1,,,13.72836,100.57102
เดอะ บลูม สุขุมวิท 71,9064000,48000,88,,0,3,,0,,13.713282,100.594288
,6920000,,35,,,1,1,,,13.731223,100.585851
ไอดีโอ โมบิ อโศก,6594800,,33,,0,1,,1,,13.756397,100.565865
ไอคอนโด สุขาภิบาล 2,3220000,,48,,,,,,,13.78241,100.67174
,7725000,,34,,,1,1,,,13.736524,100.563365
,5800000,,35,,,1,1,,,13.750507,100.563889
,4170000,,33,,,1,1,,,13.7304,100.588
ไลฟ์ อโศก-พระราม 9 ,3610000,,32,,,1,1,,,13.755352,100.564598
วิช แอท สามย่าน,5500000,16000,37,,,1,1,,,13.732,100.526
ริทึ่ม อโศก 2,4816192,,28,,,,1,,,13.75427,100.56447
,7800000,30000,46,,3,1,,1,,13.735297,100.564495
แอชตัน จุฬา-สีลม,7550000,,35,,,1,1,,,13.7311,100.531
,1650000,,22,,0,1,,1,,13.684997,100.604121
,7700000,30000,60,,0,1,,1,,13.745979,100.549676
แอชตัน สีลม,19317900,,71,,0,2,,0,,13.726016,100.526983
,8990000,,63,,0,2,,1,,13.722909,100.576852
บ้าน สมถวิล,29355000,,265,,0,3,,0,,13.738646,100.541857
เดอะ ไลน์ จตุจักร-หมอชิต,5570000,,26,,,1,1,,,13.8062,100.5562
,12600000,,142,,0,2,,0,,13.72535,100.581725
เดอะ เครสท์ สุขุมวิท 24,8800000,55000,50,,0,1,,0,,13.729436,100.565935
ดิ แอดเดรส สุขุมวิท 61,7913603,,45,,,1,1,,,13.72552,100.57028
,42400000,,133,,,2,3,,1,,
โนเบิล รีวีล,8000000,,52,,26,1,,1,,13.721543,100.58517
,13500000,,55,,0,1,,0,,13.725295,100.576498
,3680000,,34,,,1,1,,,13.7466,100.606
ไอดีโอ โมบิ พญาไท,10083755,35000,52,,,2,2,,,13.75893,100.53275
,2100000,,29,,15,1,,1,,13.822625,100.532683
