CondoName,SalePrice,RentPrice,RoomArea,UnitNbr,FloorNbr,nbrBed,nbrBath,nbrPark,nbrAirCon,Latitude,Longitude
เดอะ ไลน์ ราชเทวี,15481503,,55,,,2,1,,,13.8062,100.5562
,2400000,11000,35,,7,1,,0,,13.761923,100.640642
,28000000,,90,,0,2,2,0,,13.725363,100.538161
,13400000,,127,,0,2,,0,,13.729821,100.565017
,6560000,,34,,0,1,,0,,13.75459,100.546028
บ้านกลางกรุง สยาม-ปทุมวัน,14500000,,90,,,,,,,13.75149,100.53275
เดอะมาสเตอร์เซ็นเธรี่ยม,20000000,,229,,0,3,,0,,13.740936,100.561249
,17000000,,59,,11,1,,1,,13.732433,100.57092
ไลฟ์ สุขุมวิท 48,5600000,,40,,0,2,,0,,13.711512,100.594775
วิลล่า ลาซาล สุขุมวิท 105,2875802,,36,,,2,1,,,13.66017,100.61124
,9900000,,75,,0,2,,0,,13.739281,100.572775
,2490000,,42,,1,1,,0,,13.789498,100.588922
,5270000,,37,,,1,1,,,13.7545,100.543
,7500000,,57,,,2,1,,1,,
ริทึ่ม รัชดา,5700000,,46,,0,1,,1,,13.77911,100.574355
,2800000,11000,24,,28,1,,1,,13.668217,100.614025
บ้านนันทสิริ,17270000,70000,120,,,2,2,,,13.72194,100.54406
,6900000,,43,,,1,1,,,13.719801,100.543675
,10500000,,96,,0,2,,0,,13.740424,100.572748
เอ สเปซ อโศก-รัชดา,2700000,12000,34,,12,1,,1,,13.758397,100.560838
ควอทโทร บาย แสนสิริ,25636000,105000,116,,0,2,,0,,13.727393,100.581584
,5000000,,28,,,1,1,,,13.7249,100.563
เดอะ ดิโพลแมท 39,9476000,,35,,,1,,0,,13.737098,100.560823
ริทึ่ม สุขุมวิท 44/1,14248784,55000,69,,,2,2,,,13.71548,100.59057
แอชตัน อโศก,8720000,,33,,,1,1,,,13.73701,100.56039
เดอะ ไลน์ อโศก-รัชดา,7250000,,35,,,1,1,,,13.7558,100.564
,15000000,,79,,0,2,,0,,13.747925,100.545775
ไลฟ์ อโศก-พระราม 9 ,3990000,,25,,,,1,,,13.755352,100.564598
เดอะ ลุมพินี 24,7200000,,32,,0,1,,0,,13.722459,100.566197
,31500000,,115,,0,3,,0,,13.73329,100.572901
,4900000,,50,,12,2,,1,,13.716023,100.445528
ซิลเวอร์ เฮอริเทจ,46550000,170000,350,,0,5,,0,,13.71871,100.579504
ไอดีโอ วุฒากาศ,3339796,,31,,,,1,,,13.71466,100.46763
,3790000,,30,,14,1,,0,,13.712349,100.600404
,3000000,15000,29,,,1,1,1,2,13.786704,100.572426
เซอร์เคิล สุขุมวิท 11,8566431,,50,,,1,1,,,13.74275,100.55091
,18500000,,141,,0,1,,0,,13.737508,100.561987
,11320000,,44,,,1,1,,,13.724442,100.580397
เดอะ ไลน์ จตุจักร-หมอชิต,7453210,,33,,,1,1,,,13.8062,100.5562
,5043806,,30,,,1,1,,,13.754192,100.562692
ไลฟ์ อโศก-พระราม 9 ,3550000,,28,,,,1,,,13.755352,100.564598
,7487937,32000,35,,,1,1,,,13.74376,100.55664
,1900000,,26,,2,1,,0,,13.697946,100.606712
,2990000,10500,24,,0,1,,1,,13.675341,100.532819
,9408000,32000,84,,0,2,,0,,13.716708,100.589858
,9500000,,79,,,2,2,,1,,
คอนโดเลต ไอซ์ ราชเทวี,5968645,20000,31,,,1,1,,,13.75338,100.53094
,7140300,,33,,0,1,,1,,13.725505,100.565748
,11950000,,63,,0,2,,1,,13.746974,100.544727
เดอะ ลุมพินี 24,4990000,,26,,0,1,,0,,13.722459,100.566197
เดอะ เมท,16230527,,95,,,2,2,,,13.722966,100.534392
,30270000,,94,,,2,2,,,13.743491,100.548409
,8780000,,35,,,1,1,,,,
,6680000,31800,46,,0,1,,1,,13.735031,100.564694
,6450626,,30,,,1,1,,,,
ริทึ่ม อโศก,7220000,,42,,,2,1,,,13.75427,100.56447
แอชตัน สีลม,23301726,,76,,,2,2,,,13.7261,100.52695
,11000000,,68,,0,1,,0,,13.715969,100.591997
,8700000,30000,64,,27,2,,1,,13.722078,100.497857
ศุภาลัย พรีมา ริวา,9157359,45000,90,,,2,2,,,13.68844,100.54907
,4850000,,51,,0,1,,1,,13.710404,100.503107
,11905000,,65,,0,2,,0,,13.722643,100.576874
เดอะ ลุมพินี 24,7790000,30000,38,,0,1,,0,,13.723074,100.566336
,12500000,,78,,46,2,,1,,13.687281,100.518025
,17367614,,66,,,1,1,,,13.72795,100.51117
,3900000,,50,,0,1,,0,,13.706776,100.592533
เดอะ ลุมพินี 24,39900000,,110,,0,3,,0,,13.723074,100.566336
ไฮด์ สุขุมวิท,19331236,,85,,,2,2,,,13.74035,100.55729
,47080000,220000,220,,0,3,,0,,13.741234,100.54931
เดอะ ไลน์ จตุจักร-หมอชิต,7000000,23000,35,,,1,1,,,13.806,100.557
,13000000,,58,,0,2,,0,,13.73116,100.530992
,21500000,,104,,2,3,,0,,13.7469,100.556999
ริทึ่ม สุขุมวิท,6800000,29000,46,,0,1,,1,,13.705598,100.600962
ไลฟ์ อโศก-พระราม 9 ,4740000,,35,,,1,1,,,13.755352,100.564598
แอชตัน อโศก,8520000,,32,,,1,1,,,13.7391,100.561
คีนน์ บาย แสนสิริ,6240000,35000,30,,0,1,,0,,13.724821,100.577001
,8800000,,65,,0,3,,0,,13.723735,100.523496
เดอะ ไลน์ สุขุมวิท 71,7500000,,41,,18,1,,1,,13.715302,100.594775
แอชตัน สีลม,21300000,,72,,,2,2,,,13.7261,100.527
เดอะ ไลน์ จตุจักร-หมอชิต,6620000,,35,,,1,1,,,13.8062,100.5562
,8480000,,105,,,3,,,,13.70207,100.537059
,7700000,,40,,,1,1,,,13.732767,100.574006
,17500000,,104,,,2,2,,1,,
,6780000,,88,,4,2,,1,,13.72267,100.516278
เมโทร ปาร์ค สาทร,1400000,,30,,8,,,1,,13.709201,100.450788
,5490000,,55,,,2,2,,,13.711388,100.594044
,5250000,,30,,,,,,,13.817434,100.562714
พาร์ค 24 เฟส 1,6584799,,29,,,1,1,,,13.72552,100.56563
,10350000,50000,90,,0,2,,0,,13.759717,100.569091
บ้านสาทร เจ้าพระยา,5570000,,74,,,,,,,13.71897,100.50914
,10940262,,47,,,1,1,,,,
,4650000,,33,,4,1,,1,,13.72027,100.552844
เดอะ ริเวอร์,12500000,,78,,30,2,,0,,13.720439,100.509914
,7900000,,57,,0,1,,0,,13.743808,100.55595
โซซิโอ ร่วมฤดี,3751000,25000,31,,0,1,,0,,13.735902,100.550772
,32000000,,324,,0,3,,0,,13.737124,100.584335
,4850000,,35,,0,1,,0,,13.736118,100.560216
,5900000,,56,,2,2,,0,,13.717082,100.589182
,1950000,,35,,6,1,,1,,13.688184,100.492293
,11300000,,55,,0,2,,0,,13.722459,100.566197
,9470000,,63,,,2,2,,,13.80956,100.55814
,14240000,,142,,,,,,,,
,13950000,55000,90,,0,,,0,,13.729476,100.563073
,17000000,75000,110,,,2,3,,,13.7436,100.542
เดอะ ไลน์ อโศก-รัชดา,6133000,,35,,,1,1,,,13.7558,100.564
,18650000,,64,,,2,2,,,13.7389,100.560898
,7200000,,35,,,1,1,,,13.7311,100.531
,4310000,,30,,,1,1,,,13.695005,100.60354
,3700000,,28,,15,1,,1,,13.666005,100.603465
,5350000,,50,,,1,1,,,13.72174,100.58067
,5790000,,34,,,1,1,,,13.79052,100.54609
,7344000,35000,68,,0,2,,0,,13.725501,100.561909
แอชตัน จุฬา-สีลม,16710000,,58,,,2,1,,,13.731102,100.531009
,5300000,,31,,0,1,,1,,13.791477,100.548532
เดอะ ไลน์ ราชเทวี,17132863,,60,,,2,2,,,13.8062,100.5562
,21000000,,165,,0,4,,0,,13.71039,100.500848
,5800000,,33,,,1,1,,,13.719623,100.519599
นารา ไนน์,6576362,30000,39,,,1,1,,,13.71782,100.53271
,3250000,,36,,0,1,,0,,13.688184,100.492293
ริทึ่ม รางน้ำ,10800000,,57,,,2,2,,,13.76104,100.53706
วีธารา สุขุมวิท 36,4800000,,29,,,1,1,,,,
,10999000,,52,,10,1,,0,,13.728331,100.570729
,8200000,,35,,,1,1,,,13.7253,100.576497
,5600000,,35,,31,1,,0,,13.750674,100.564563
,12174774,,,,,1,2,,,13.72111,100.5175
,5200000,,44,,5,1,,1,,13.740084,100.585076
ไลฟ์ อโศก,5051383,,35,,,1,1,,,13.75064,100.56436
,7190000,20000,35,,,1,1,,,13.806,100.557
,5400000,25000,35,,14,1,,1,,13.71282,100.594264
คอนโดเลต ไอซ์ ราชเทวี,12900000,,91,,31,3,,1,,13.753295,100.530929
เดอะ ไลน์ อโศก-รัชดา,5750000,,34,,,1,1,,,13.7558,100.564
,27510000,,74,,32,2,,0,,13.74645,100.544304
,8300000,,83,,,2,2,,,13.739298,100.585473
,3291750,,,,0,1,,0,,13.684282,100.605085
,6708800,40000,56,,0,1,,0,,13.737886,100.566306
,3100000,,35,,0,1,,0,,13.830218,100.533259
,6300000,,32,,,1,1,,,13.755757,100.564331
ดี คอนโด รามคำแหง,1550000,,29,,,1,1,,,13.7499,100.607
,8800000,32000,48,,0,1,,0,,13.756046,100.501878
,13300000,45000,46,,,1,1,,,13.7249,100.577
,1816500,,25,,6,1,,0,,13.713836,100.430793
,4290000,,35,,0,1,,0,,13.712821,100.594265
,13000000,,193,,,2,3,,1,,
,9000000,,55,,,1,1,,,13.721928,100.584839
,9350000,,33,,,1,1,,,13.7197,100.522
,8800000,,33,,,1,1,,,13.7391,100.563
,4500000,,29,,0,1,,0,,13.731245,100.565157
,8500000,,49,,,2,1,,,13.7158,100.575
เดอะ ไลน์ จตุจักร-หมอชิต,15030000,,78,,,3,2,,,13.8062,100.5562
ฮาสุ เฮาส์,5270000,25000,41,,,1,1,,,13.7139,100.602
ไลฟ์ อโศก-พระราม 9 ,3860000,,32,,,1,1,,,13.755352,100.564598
เซ็นทริค ซีน พหลโยธิน 9,11605791,,60,,,1,1,,,13.78599,100.54619
,2350000,,34,,8,1,,1,,13.81573,100.610342
,9200000,,35,,25,1,,1,,13.734788,100.567466
,11000000,,56,,22,1,,1,,13.722751,100.525621
เทลลา ทองหล่อ,66000000,,189,,,3,4,,,13.7332,100.582
วีธารา สุขุมวิท 36,4500000,20000,29,,,1,1,,,13.7229,100.577
,200000,,25,,2,1,,1,,13.800983,100.556538
ริทึ่ม อโศก 2,4850000,,27,,,1,1,,,13.75427,100.56447
ไลฟ์ อโศก,5152554,,35,,,1,1,,,13.75064,100.56436
,17000000,,145,,0,3,,1,,13.711286,100.500781
,6000000,,54,,,2,2,,,13.710285,100.593631
,7210000,,39,,0,,,1,,13.748262,100.545885
,19700000,,88,,0,2,,0,,13.724122,100.566646
ไอดีโอมิกซ์ สุขุมวิท 103 ,4000000,13000,35,,0,1,,0,,13.681047,100.610067
ชาญอิสระ ซิตี้โฮม,3068924,,71,,,2,1,,,13.74325,100.58829
ริทึ่ม สุขุมวิท 44/1,9625000,45000,55,,0,1,,0,,13.715424,100.5901
The Room สาทร,16665000,,78,,,2,2,,,13.7074,100.52669
ริทึ่ม พหล-อารีย์,5130000,,35,,,,,,,13.7889,100.54527
แอสปาย สาทร-ท่าพระ,2869589,,30,,,1,1,,,13.71501,100.47866
ไซมิส สุรวงศ์,16100000,55000,111,,0,3,,0,,13.729786,100.527884
,5000000,,51,,,1,1,,,13.725077,100.568532
ไซมิส สุรวงศ์,12393423,,66,,0,,,0,,13.729786,100.527884
แอสปาย สาทร-ท่าพระ,4600000,,46,,,2,1,,,13.71501,100.47866
,22000000,,256,,10,3,,1,,13.739322,100.567576
,5460000,,40,,,2,1,,,13.712082,100.595331
,42500000,,,,0,4,,0,,13.709936,100.501857
,4880000,,46,,,1,1,,,13.734909,100.58427
โนเบิล เพลินจิต,74524000,240000,186,,,,3,,,13.7435,100.549
,6500000,,35,,,1,1,,,13.7558,100.564
,8500000,,48,,,1,1,,,13.723244,100.566816
เดอะ ซิกเนเจอร์ บาย เออร์บาโน่,9300000,,50,,14,2,,1,,13.793006,100.548729
,3770000,,31,,,1,1,,,13.6987,100.605
แอชตัน จุฬา-สีลม,7550000,,35,,,1,1,,,13.7311,100.531
,6471250,,42,,0,1,,0,,13.692036,100.607939
,195000000,,569,,,4,4,,,13.729713,100.562518
แอสปาย พระราม 4,2930062,15000,28,,,1,1,,,13.71219,100.58449
,11600000,,54,,,2,1,,,13.7255,100.566
,10770500,42000,,,0,1,,0,,13.710619,100.509388
,38000000,,232,,,4,4,,,13.732147,100.58333
ศุภาลัย ปาร์ค รัชโยธิน,7320000,,67,,,2,2,,,13.8305,100.562
,13500000,,125,,2,2,,0,,13.7386,100.572998
อมันตา ลุมพินี,8500000,,64,,,1,1,,1,,
,2300000,,29,,5,1,,0,,13.675912,100.638633
,47500000,,284,,0,4,,0,,13.71039,100.500848
,6400000,23800,62,,0,2,,1,,13.70669,100.600406
,1550000,,30,,2,1,,1,,13.771901,100.575602
ไลฟ์ อโศก-พระราม 9 ,3090000,,25,,,,1,,,,
,8900000,,51,,,1,1,,,13.7226,100.58
ดี คอนโด รามคำแหง,1620000,,29,,,1,1,,,13.7499,100.607
เดอะ ไลน์ อโศก-รัชดา,6500000,,35,,,1,1,,,13.7558,100.564
,24900000,,100,,0,3,,0,,13.722707,100.580362
,16700000,,137,,,3,3,,,13.7226,100.537
,3700000,,30,,2,1,,1,,13.755496,100.514968
ไอดีโอ โมบิ อโศก,12370000,,61,,,2,2,,,13.70427,100.60203
ไลฟ์ อโศก-พระราม 9 ,4920000,,35,,,1,1,,,,
เลอ ลัก คอนโดมิเนียม,9350000,33800,80,,0,2,,1,,13.714666,100.592436
,3180000,,28,,,1,1,,,13.6914,100.602
,10800000,,80,,15,1,,1,,13.787457,100.543996
คลิ๊กคอนโด สุขุมวิท 65,6760000,30000,80,,0,2,,0,,13.722094,100.587966
,3165441,,35,,,1,1,,,13.75473,100.57504
,26200000,,109,,0,2,,0,,13.733309,100.560361
,16500000,,98,,,2,2,,1,,
แอชตัน จุฬา-สีลม,6951671,,33,,,1,1,,,13.7311,100.53101
,4474361,,31,,,1,2,,,,
โมริ เฮาส์,11500000,,68,,,2,2,,1,,
,4950000,,28,,,,1,,,13.7478,100.548
,8140000,,35,,,1,1,,,13.722793,100.584453
เอ็ม จตุจักร,5170000,,32,,,1,1,,,13.79722,100.55169
,7260000,23000,71,,,2,2,,,13.7563,100.571
,6600000,23000,35,,6,1,,1,,13.730651,100.587341
,115000000,,137,,0,2,,0,,13.741851,100.546744
ศุภาลัย ปาร์ค แยกเกษตร,2400000,9000,35,,12,1,,1,,13.83874,100.579786
นิช ไพรด์ ทองหล่อ-เพชรบุรี,3479802,,30,,,1,1,,,13.79627,100.58869
มาเอสโตร สุขุมวิท 39,8500000,,60,,,2,2,,,13.7404,100.573
,2600000,,30,,3,1,,1,,13.786704,100.572426
,5200000,,36,,0,1,,0,,13.717076,100.516537
เดอะ ไลน์ อโศก-รัชดา,5800000,,35,,,1,1,,,13.7558,100.564
สาทรพลัส บายเดอะการ์เดนท์,7390000,,75,,,2,2,,,13.7158,100.547
สกาย วอล์ค คอนโดมิเนียม,5600000,28000,40,,0,1,,0,,13.714292,100.593536
,3436125,,,,0,1,,0,,13.684282,100.605085
,18000000,50000,66,,0,2,,1,,13.722657,100.525396
เอพพิโซด,2920000,,33,,,,,,,13.89027,100.60641
เดอะ ลุมพินี 24,11900000,,54,,0,2,,0,,13.723074,100.566336
,8900000,32000,62,,,2,2,,,13.7128,100.594
ไลฟ์ อโศก,4200028,,29,,,1,1,,,13.75064,100.56436
,9400000,,104,,,3,2,,1,,
,20000000,,230,,,3,3,,,13.74088,100.561221
,16500000,,142,,0,2,,0,,13.729821,100.565017
โนเบิล เพลินจิต,10500000,,52,,0,1,,0,,13.743535,100.548669
,20000000,,80,,,2,2,,,13.727566,100.581701
,8000000,,65,,2,2,,0,,13.723735,100.523496
เดอะ เซนต์ เรสิเดนเซส ,3970000,,30,,,1,1,,,13.81134,100.56011
,48000000,,360,,,3,5,,,13.734069,100.566079
,16000000,,70,,0,2,,0,,13.701275,100.603271
,2200000,,62,,5,1,,0,,13.817543,100.550055
เดอะ ไลน์ จตุจักร-หมอชิต,6450000,,32,,,1,1,,,13.806,100.557
,3807367,15000,32,,,1,1,,,13.73037,100.58792
แอสปาย พระราม9,4989000,,36,,0,1,,0,,13.750044,100.483532
,5600000,,41,,0,1,,1,,13.731923,100.58375
,5453617,,26,,,,,,,,
วัน คอนโด สุขุมวิท 52,2960000,12000,31,,,,1,,,13.704,100.6
,9800000,,92,,12,2,,2,,13.754615,100.534665
,6900000,32000,39,,20,1,,1,,13.717832,100.532706
,8230000,,32,,,1,1,,,13.722845,100.566176
,17000000,,96,,,2,2,,1,,
แอชตัน อโศก,8387850,,31,,,1,1,,,13.7391,100.561
,11700000,,55,,0,2,,1,,13.739993,100.55125
,5918726,22000,35,,,1,1,,,13.71677,100.51648
ไลฟ์ อโศก-พระราม 9 ,6040000,,35,,,1,1,,,13.755352,100.564598
,6900000,,72,,19,2,,1,,13.742774,100.589029
,6761000,,30,,0,1,,1,,13.725505,100.565748
,11240000,,63,,,2,2,,,13.747864,100.548372
เอดจ์ สุขุมวิท 23,7600000,,32,,,1,1,,,13.7391,100.563
เซอร์เคิล สุขุมวิท 11,7500000,,47,,,1,1,,,13.7458,100.556
คิวเฮ้าส์คอนโด สุขุมวิท 79,6130000,,31,,,,,,,13.70759,100.60064
สตาร์วิว พระราม 3,9419167,,77,,,2,2,,,13.68743,100.51799
,3500000,,32,,8,1,,1,,13.716985,100.589041
ไอดีโอ สาทร-ตากสิน,4180000,,35,,,1,1,,,13.72018,100.50204
เวนิโอ สุขุมวิท 10,6265110,,34,,,1,1,,,13.735,100.557
,3400000,13000,31,,11,1,,1,,13.713465,100.53047
,9344000,40000,128,,0,1,,0,,13.724754,100.58205
,19995000,80000,129,,0,,,0,,13.729476,100.563073
เดอะ เบส สุขุมวิท 77,3950000,,30,,,1,1,,,13.7108,100.602
,5680000,,40,,,1,1,,,13.712082,100.595331
,3970000,,32,,,1,1,,,13.755352,100.564598
เดอะริช สาทร - ตากสิน,5340000,,41,,,1,1,,,13.72,100.49342
โนเบิล โซโล,4000000,20000,32,,0,1,,0,,13.740159,100.585009
,10400000,,,,0,1,,0,,13.748262,100.545885
วิสซ์ดอม อเวนิว รัชดา-ลาดพร้าว,4128401,,28,,,,1,,,13.805203,100.574228
,4096000,20000,32,,0,1,,0,,13.729573,100.572038
,29500000,,193,,0,3,,0,,13.729356,100.562093
,4800000,,30,,20,1,,1,,13.816445,100.562921
แอชตัน จุฬา-สีลม,9320000,,35,,,1,1,,,13.731102,100.531009
,3890000,,25,,,,1,,,13.6987,100.605
,4900000,,58,,0,2,,0,,13.776939,100.576346
,1450000,,31,,8,1,,0,,13.802738,100.587066
แอชตัน มอร์ฟ 38,16275000,,70,,0,2,,1,,13.720807,100.578825
,2700000,13000,30,,,1,1,,,13.7481,100.605
,5449000,,42,,0,1,,0,,13.713111,100.594478
ไอดีโอ สุขุมวิท 93,3650000,,31,,,1,1,,,13.69863,100.6049
,14200000,,87,,18,2,,1,,13.807847,100.519697
นิมิตร หลังสวน,37500000,,96,,,2,2,,,13.7346,100.542
วีธารา สุขุมวิท 36,4830000,,29,,6,1,,0,,13.724448,100.576814
,21400000,,54,,,1,,1,,13.732892,100.582058
ฟูลเลอตัน สุขุมวิท,11914000,72000,74,,0,2,,0,,13.721778,100.582453
ริทึ่ม รางน้ำ,10733840,,56,,,2,2,,,13.76104,100.53706
ควอทโทร บาย แสนสิริ,22500000,80000,81,,,2,2,,,13.7275,100.582
โนเบิล รีวีล,9000000,45000,50,,0,1,,1,,13.721543,100.58517
,10913000,65000,,,24,3,,2,,13.744826,100.58351
,13800000,,57,,,1,2,,1,,
โมริ เฮาส์,5256250,22000,36,,0,1,,0,,13.711197,100.598897
คลาส สีลม,5400000,,33,,6,1,,1,,13.725554,100.53145
,7500000,,46,,0,2,,0,,13.735297,100.564495
แอสปาย พระราม 4,3340800,19000,36,,0,1,,0,,13.712224,100.584489
,7250000,,35,,,1,1,,,13.731223,100.585851
แอสปาย สาทร-ท่าพระ,2772427,,27,,,1,1,,,13.71501,100.47866
,5180000,17000,35,,0,2,,0,,13.707897,100.600622
เมโทร ปาร์ค สาทร,1900000,,45,,2,1,,1,,13.709201,100.450788
,18810000,84000,90,,0,3,,0,,13.748806,100.563073
,3160000,12000,29,,6,1,,0,,13.756331,100.501765
,5095800,,30,,,,,,,13.708903,100.598517
เดอะ ดิโพลแมท 39,18990000,,60,,,1,1,,,13.7308,100.571
,12870000,,55,,,2,2,,,13.7225,100.566
ศุภาลัย ริเวอร์ เพลส,9000000,,104,,8,2,,2,,13.711992,100.501626
,10590000,,68,,,2,2,,,13.7889,100.54527
,5900000,,40,,,1,1,,,13.7914,100.549
เดอะ ไลน์ จตุจักร-หมอชิต,6770000,,35,,,1,1,,,13.8062,100.5562
,32000000,,318,,0,4,,0,,13.733987,100.561347
,8500000,,150,,2,2,,0,,13.744851,100.562611
,4520000,,37,,,1,1,,,13.7139,100.602
,9800000,,80,,0,2,,0,,13.743808,100.55595
,7433676,,34,,,1,1,,,13.74376,100.55664
โนเบิล รีไฟน์,7100000,,33,,17,1,,,,13.728331,100.570729
,9000000,,85,,,2,2,,,13.748202,100.544949
ไลฟ์ อโศก-พระราม 9 ,3920000,,28,,,,1,,,,
,27500000,,71,,0,2,,0,,13.725786,100.526798
แอชตัน อโศก,9167000,,35,,0,1,,0,,13.738886,100.561535
,4000000,,38,,,1,1,,,13.8176,100.565
แอสปาย สาทร-ท่าพระ,3206281,,30,,,1,1,,,13.71501,100.47866
,5338000,,35,,20,1,,0,,13.756331,100.501765
,11800000,,143,,0,3,,0,,13.732298,100.574337
,1750000,,24,,2,1,,1,,13.864362,100.617125
,7500000,,47,,0,1,,0,,13.723704,100.566898
,12000000,,109,,,2,2,,,,
,2590000,,35,,12,1,,0,,13.825039,100.537671
,29300000,,142,,8,3,,1,,13.740214,100.566136
เดอะ เนสท์ สุขุมวิท 22,3710000,,28,,0,1,,1,,13.730364,100.565005
ไซมิส สุรวงศ์,19770000,,130,,3,3,,0,,13.729786,100.527884
