CondoName,SalePrice,RentPrice,RoomArea,UnitNbr,FloorNbr,nbrBed,nbrBath,nbrPark,nbrAirCon,Latitude,Longitude
,11476231,,42,,,1,1,,,,
ไลฟ์ อโศก,5160000,,29,,,1,1,,,13.750507,100.563889
โมริ เฮาส์,9900000,,67,,,2,2,,,13.7141,100.602
ไอดีโอ คิว สยาม - ราชเทวี,5900000,,30,,,1,1,,,13.7527,100.535
,21156000,80000,164,,0,3,,0,,13.719527,100.531072
,7470000,,76,,,1,2,,,13.75451,100.64708
แอสปาย พระราม 4,3400000,15000,29,,33,1,,1,,13.712224,100.584489
,20800000,,267,,4,4,,3,,13.712062,100.549449
,5100000,,48,,0,1,,0,,13.7281,100.560997
,7406000,,70,,0,2,,0,,13.742975,100.570993
,23000000,,81,,12,2,,0,,13.734136,100.577705
,28000000,,152,,,4,,,,13.725086,100.564213
ดิ เอส อโศก,7890000,,37,,0,1,,0,,13.743168,100.561734
,4500000,,29,,,1,1,,,13.7506,100.564
โนเบิล รีวอลฟ์ รัชดา,3930000,,25,,,1,1,,,13.7637,100.569
ริทึ่ม พหล-อารีย์,5366920,,35,,,1,1,,,13.7889,100.54527
เอสต้า บลิซ,3200000,,41,,5,1,,0,,13.812204,100.715142
,7600000,35000,104,,15,2,,0,,13.695192,100.494003
,15200000,,101,,,2,2,,,,
,4941000,,33,,0,1,,0,,13.721456,100.497288
,18880000,,87,,,2,2,,,13.7468,100.563
,6515000,,40,,,1,1,,,13.755019,100.561977
,6100000,,33,,14,1,,0,,13.777999,100.54239
ลาวีค สุขุมวิท 57,11190000,,42,,,1,1,,,13.7245,100.58
,11900000,,50,,,1,1,,,13.728365,100.571025
,13884702,,70,,0,2,,0,,13.738353,100.566138
ไอดีโอ โมบิ สุขุมวิท,6600000,26000,45,,0,1,,1,,13.705196,100.602568
ไอดีโอ มอร์ฟ 38,6500000,,36,,0,1,,1,,13.721175,100.579126
,27500000,,71,,,2,2,,,13.725786,100.526798
ศุภาลัย ปาร์ค เอกมัย-ทองหล่อ,5880000,,70,,0,2,,0,,13.743338,100.589094
เอ็ม พญาไท,12160000,47000,64,,0,1,,0,,13.760928,100.536155
ไลฟ์ อโศก,4644451,,29,,,1,1,,,13.75064,100.56436
,5200000,,41,,0,1,,0,,13.721807,100.497809
,5070000,,28,,,,1,,,13.747864,100.548372
,7800000,,47,,0,1,,0,,13.723197,100.566949
เอช สุขุมวิท 43,12500000,59000,62,,0,2,,1,,13.732527,100.573972
,7440000,,35,,,,,,,13.74376,100.55664
,7990000,,36,,0,1,,0,,13.738886,100.561535
แอชตัน อโศก,17500000,,64,,0,2,,0,,13.738886,100.561535
The Room สาทร-ตากสิน,4960000,,35,,6,1,,1,,13.717739,100.483481
เดอะ เทอร์ตี้ไนน์ ,16200000,65000,55,,0,1,,1,,13.731946,100.570703
,4500000,,29,,,1,1,,,13.746336,100.549492
เดอะไพร์ม สุขุมวิท 11,12500000,45000,90,,15,2,,1,,13.743808,100.55595
เอดจ์ สุขุมวิท 23,8480000,,41,,,1,1,,,13.73963,100.56309
,26000000,,93,,,2,2,,,13.7281,100.569
ริทึ่ม สุขุมวิท 36 – 38,4200000,,24,,,,1,,,13.7219,100.578
วินด์ รัชโยธิน ,7470000,,57,,,1,1,,,13.8284,100.56594
,25000000,85000,97,,,2,2,,,13.735,100.547
,4100000,,40,,2,1,,0,,13.728076,100.561208
นายน์ บาย แสนสิริ,5316990,,41,,,1,1,,,13.72181,100.49781
คอนโด วัน เอ็กซ์ สาทร-นราธิวาส,3805744,,52,,,1,1,,,13.69997,100.53598
ดิ แอดเดรส สุขุมวิท 28,10042450,,51,,,1,1,,,13.72805,100.57245
,3750000,,27,,0,1,,1,,13.80619,100.529856
คอนโด วัน เอ็กซ์ สาทร-นราธิวาส,4280000,,50,,,1,1,,,13.7,100.536
,5340000,,34,,,1,1,,,13.7906,100.546
,9500000,,72,,,2,2,,,13.730933,100.586379
,16268000,75000,166,,0,2,,0,,13.747949,100.55787
,9600000,,73,,22,2,,1,,13.745199,100.573207
,4720000,,35,,,,,,,13.817434,100.562714
,4104352,,34,,,1,1,,,,
,3890000,,29,,0,1,,1,,13.71282,100.594264
,11782657,40000,128,,,2,2,,,13.72111,100.5175
คลาส สยาม,13670000,,71,,,2,2,,,13.7476,100.528
บ้านเพลินจิต,9506000,40000,98,,0,2,,0,,13.737102,100.550444
ไอดีโอ โมบิ อโศก,11373700,,55,,0,2,,2,,13.756397,100.565865
ไฟคัส เลน,29000000,,250,,0,2,,0,,13.713912,100.58924
โนเบิล โซโล,14375000,70000,115,,0,,,0,,13.740159,100.585009
โนเบิล รีโว สีลม,5990000,25000,34,,,1,1,,,13.7195,100.519
เดอะ เนสท์ เพลินจิต,5300000,,44,,0,1,1,0,,13.746232,100.54953
,7480000,,35,,,1,1,,,13.7421,100.56
28 ชิดลม,17100000,,44,,,1,1,,,13.7468,100.544
เอ็ม จตุจักร,4750000,,28,,,1,1,,,13.79722,100.55169
,12700000,,98,,0,3,,0,,13.760083,100.569233
,4600000,,35,,0,1,,0,,13.712829,100.594254
,7800000,35000,78,,0,,,0,,13.748676,100.564918
,7800000,,64,,,1,1,,1,,
,14976000,60000,78,,0,2,,0,,13.723186,100.582997
ริทึ่ม สาทร-นราธิวาส,6700000,,47,,8,1,,0,,13.718831,100.532791
,2992000,18000,34,,0,1,,0,,13.699869,100.603618
,6280000,,35,,,1,1,,,13.747864,100.548372
,5338613,28000,47,,,1,1,,,13.7359,100.55088
,15788126,55000,92,,,2,2,,,13.7213,100.52882
,5300000,,49,,10,2,,0,,13.750044,100.483532
,5800000,,50,,0,1,,0,,13.724878,100.569076
,590000,,36,,1,1,,0,,13.697772,100.706257
ไอดีโอ สุขุมวิท 93,4640000,,32,,,1,1,,,13.6987,100.605
,5600000,,55,,,2,2,,,13.693076,100.606002
,3500000,14000,34,,0,1,,0,,13.679178,100.527789
ดิ แอดเดรส สุขุมวิท 61,7913603,,45,,,1,1,,,13.72552,100.57028
ริทึ่ม สาทร,8478000,40000,54,,0,2,,0,,13.717076,100.516537
,16300000,,70,,0,2,,1,,13.756192,100.531981
เดอะ เบส พาร์คเวสต์ - สุขุมวิท 77,3296000,,27,,23,1,,1,,13.713015,100.598056
,4460000,,29,,,1,1,,,13.750507,100.563889
ซีล บาย แสนสิริ,5800000,,47,,,1,1,,,13.73037,100.58792
,15000000,,94,,0,2,,0,,13.711286,100.500781
,9900000,,58,,0,1,,0,,13.780702,100.544937
,7580000,25000,35,,,1,1,,,13.7558,100.564
,26000000,,82,,,2,2,,,13.733938,100.571772
แอสปาย สาทร-ท่าพระ,2851393,,31,,,1,1,,,13.71501,100.47866
ไอดีโอ โมบิ อโศก,6410000,,35,,,,,,,13.70427,100.60203
,9720000,45000,54,,0,2,,0,,13.739993,100.55125
,6900000,,43,,,1,1,,,13.719801,100.543675
,34000000,,300,,0,3,,0,,13.717051,100.55143
วิช ซิกเนเจอร์ มิดทาวน์ สยาม,5676551,,36,,,1,1,,,13.75198,100.53469
,11650000,,55,,,2,2,,,13.7225,100.566
,108600000,,362,,0,4,,0,,13.739507,100.54851
,48650000,180000,350,,0,3,,0,,13.73407,100.565958
,9000000,50000,80,,0,2,,0,,13.739322,100.567576
เดอะ ทรี ริโอ้ บางอ้อ สเตชั่น ,2900000,,31,,,,,,,13.79987,100.50772
ไอดีโอ สาทร-ท่าพระ,3500000,,31,,,1,1,,,13.71726,100.48232
,6557000,,31,,,1,1,,,13.7311,100.531
,6020000,21000,35,,0,1,,0,,13.70717,100.600106
ไลฟ์ อโศก-พระราม 9 ,3960000,,32,,,1,1,,,13.755352,100.564598
