CondoName,SalePrice,RentPrice,RoomArea,UnitNbr,FloorNbr,nbrBed,nbrBath,nbrPark,nbrAirCon,Latitude,Longitude
,6300000,22500,26,,,1,1,,,13.806,100.557
เลอ โคเต้ ทองหล่อ 8,9500000,,75,,,2,2,,,13.72655,100.508356
แมกโนเลียส์ ราชดำริ บูเลอวาร์ด,19320000,85000,84,,0,2,,0,,13.742584,100.540276
,16700000,,56,,,1,1,,,13.726662,100.54113
,2760000,,31,,,1,1,,,13.7466,100.606
,16500000,,76,,,2,2,,1,,
,5490000,,55,,0,2,,0,,13.71118,100.593972
บ้าน ลักซ์-สาทร,45000000,,370,,,3,3,,,13.7154,100.55055
,8500000,55000,54,,,1,1,,,13.7275,100.582
,2690000,,36,,5,1,,1,,13.812204,100.715142
,3880000,,40,,,1,1,,,13.750136,100.597031
เดอะ เนสท์ เพลินจิต,9490000,35000,65,,0,1,,0,,13.746232,100.54953
,6990000,,90,,0,2,,1,,13.689275,100.608967
,16000000,,154,,,3,3,,,13.734346,100.57182
รีเจ้นท์ โฮม 7 สุขุมวิท,2878000,,64,,,2,2,,,13.67573,100.60409
,25000000,,190,,,3,3,,,,
,32900000,,221,,0,3,,0,,13.736292,100.584636
ไนท์บริดจ์ ไพร์ม สาทร,7550000,,38,,,1,1,,,13.7168,100.53313
,10522179,,45,,,1,1,,,13.74824,100.56273
,13620000,,59,,0,2,,0,,13.740063,100.560114
,6720000,350000,60,,0,2,,0,,13.716708,100.589858
,14608000,85000,110,,0,2,,0,,13.735178,100.546223
สิริ แอท สุขุมวิท,11330000,,50,,0,1,,1,,13.722518,100.579194
เดอะ แบงค็อค ทองหล่อ,19738680,,,,0,1,,0,,13.756331,100.501765
,3300000,,37,,,,1,,,,
,59200464,,378,,,3,3,,,13.73407,100.56608
เลอ ลัก คอนโดมิเนียม,4904000,25000,40,,0,1,,0,,13.714803,100.593277
ไอวี่ ทองหล่อ,8000000,,43,,,1,1,,1,,
,4300000,,45,,6,1,,0,,13.767185,100.581188
ไลฟ์ อโศก-พระราม 9 ,4310000,,32,,,1,1,,,,
ริทึ่ม สุขุมวิท 44/1,7800000,,45,,,1,1,,,13.7153,100.591
,30270000,,94,,,2,2,,,13.743491,100.548409
เดอะ ลุมพินี 24,12978000,,44,,0,2,,0,,13.722459,100.566197
ไลฟ์ อโศก-พระราม 9 ,3080000,,25,,,,1,,,,
,6034080,,34,,,,,,,13.708903,100.598517
,17850000,,125,,0,3,,0,,13.742046,100.558172
,1850000,,32,,7,1,,1,,13.675378,100.637686
,7000000,,133,,,3,2,,,,
,3095000,13000,28,,,1,1,,,13.6914,100.602
วิสซ์ดอม อเวนิว รัชดา-ลาดพร้าว,5210603,,31,,,1,1,,,13.805203,100.574228
,7540000,,28,,,,1,,,,
ไลฟ์ อโศก,5170000,,35,,,1,1,,,13.750507,100.563889
,8840000,,36,,,1,1,,,,
เดอะ ล็อฟท์ เย็นอากาศ,9200000,,92,,,2,2,,1,,
,3480000,21000,30,,0,1,,0,,13.712821,100.594265
,11000000,,79,,,2,2,,,13.738994,100.567523
ควอทโทร บาย แสนสิริ,25620000,,81,,,2,2,,,13.72756,100.58171
,3200000,,40,,6,1,,1,,13.830396,100.533154
ควอทโทร บาย แสนสิริ,24000000,,90,,,2,2,,1,,
เวีย 49,6820000,35000,35,,,,1,,,13.7304,100.576
ดี คอนโด แคมปัสรีสอร์ท ราชพฤกษ์,2640000,10000,31,,,,1,,,13.7384,100.448
,10000000,,110,,0,2,,0,,13.734058,100.574609
,26000000,,289,,,3,3,,,13.72655,100.508356
บ้านสิริเย็นอากาศ,8990000,35000,81,,,2,2,,,13.7166,100.547
,6200000,,50,,,1,1,,,13.72655,100.508356
,10500000,,75,,0,2,,1,,13.739281,100.572775
,8911000,95000,133,,0,3,,0,,13.706084,100.53634
,1550000,7500,28,,3,1,,0,,13.732485,100.467094
เดอะ เนสท์ เพลินจิต,4500000,,37,,0,1,,0,,13.746232,100.54953
,5700000,,62,,,2,,,,13.716269,100.586174
,7124392,24000,34,,,1,1,,,13.73336,100.5267
,8143270,,33,,,1,2,,,,
28 ชิดลม,16390000,,46,,,1,1,,,13.7468,100.544
แอชตัน อโศก,7897218,,31,,,1,1,,,13.73701,100.56039
,4200000,,41,,3,2,,0,,13.681628,100.612573
,520000,,30,,6,1,,0,,13.770842,100.63402
แม่น้ำ เรสซิเดนท์,9636750,,50,,,1,1,,,13.70788,100.50575
,12000000,60000,128,,0,2,,0,,13.742862,100.572198
ไลฟ์ อโศก-พระราม 9 ,3740000,,25,,,,1,,,13.755352,100.564598
,4750000,,29,,,1,1,,,13.750507,100.563889
,40000000,,144,,,3,3,,,13.715837,100.505659
,1650000,,29,,7,1,,0,,13.736476,100.745445
,15000000,,140,,30,2,,1,,13.743889,100.56179
,2350000,,24,,17,,,1,,13.6804,100.61064
ไอดีโอ บลูโคฟ สาทร,6914069,28000,68,,,2,2,,,13.72197,100.49581
,16400000,,146,,,3,3,,1,,
,18000000,,74,,,2,2,,,13.728051,100.572452
,4000000,,42,,0,1,,0,,13.830218,100.533259
ลิฟ แอท 49,12490000,,75,,,2,2,,,13.72863,100.57559
,8047000,,45,,0,1,,0,,13.73856,100.552074
ลุมพินี สวีท เพชรบุรี-มักกะสัน ,3830000,,27,,,1,1,,,,
,29500000,,185,,,,3,,,13.7219,100.544
เดอะ ไลน์ อโศก-รัชดา,6500000,,35,,,1,1,,,13.7558,100.564
ชีวาทัยอินเตอร์เชนจ์ ,6640000,,55,,,1,1,,,13.8062,100.53
,2411333,,32,,,1,1,,,13.83431,100.57807
