CondoName,SalePrice,RentPrice,RoomArea,UnitNbr,FloorNbr,nbrBed,nbrBath,nbrPark,nbrAirCon,Latitude,Longitude
,2500000,,28,,14,1,,1,,13.713125,100.584277
,28600000,38000,200,,0,3,,0,,13.751037,100.532598
,18000000,,128,,0,2,,1,,13.740134,100.580164
,3300000,14000,26,,,1,1,,,13.7136,100.601
,7400000,,35,,,1,1,,,13.7421,100.56
ริเวอร์เฮเว่น คอนโดมิเนียม,8320000,,155,,,2,2,,,13.7019,100.5
,16560000,,81,,0,2,,0,,13.722657,100.525396
ไซมิส สุรวงศ์,19770000,,130,,3,3,,0,,13.729786,100.527884
,41327000,,145,,0,3,,0,,13.726936,100.50969
เดอะ ดิโพลแมท 39,33375000,,94,,,2,2,,,13.7308,100.571
,8780000,,61,,,,,,,13.817434,100.562714
,190000000,,380,,0,3,,0,,13.723829,100.52783
,23222254,,86,,,2,2,,,,
,,,48,,0,1,,0,,13.743762,100.548609
ไอดีโอ คิว จุฬา-สามย่าน,6700000,,33,,,1,1,,,13.7334,100.527
,10030000,,76,,,1,2,,,,
,4100000,,41,,0,1,,0,,13.783081,100.574614
แอชตัน มอร์ฟ 38,15000000,,72,,0,2,,0,,13.720807,100.578825
,15965000,,64,,,2,2,,,13.736524,100.563365
วิลล่า ลาซาล สุขุมวิท 105,1900000,,26,,3,1,,0,,13.660274,100.611294
บ้านสิริ สีลม คอนโดมิเนียม,6450000,,53,,,1,1,,,13.7264,100.541
ไฮฟ์สุขุมวิท 65,4160000,20000,40,,0,1,,0,,13.720328,100.588469
,21300000,,69,,0,2,,0,,13.73329,100.572901
,1390000,,26,,8,1,,0,,13.776595,100.66202
,14360260,,49,,40,1,,1,,13.726016,100.526983
เดอะ ซี้ด มูซี่,4080000,,34,,0,1,,0,,13.72569,100.569984
,5152200,,35,,14,1,,1,,13.756331,100.501765
,4355000,22000,65,,0,2,,0,,13.706776,100.592533
,3000000,,30,,24,1,,0,,13.710603,100.409535
,17000000,,223,,,3,3,,,13.72113,100.565499
ริทึ่ม สุขุมวิท 36 – 38,6150000,,33,,,1,1,,,13.72161,100.57689
,4250000,,30,,0,1,,0,,13.750497,100.563824
,55000000,,120,,2,,,0,,13.733,100.566002
ออนิกซ์ พหลโยธิน,6380000,25000,40,,,1,1,,,13.7914,100.549
,,,77,,,2,2,,,13.7261,100.582
,6770000,,98,,,2,3,,,13.75451,100.64708
เดอะ ริเวอร์,8200000,,63,,0,1,,0,,13.720439,100.509914
,,100000,400,,,4,4,,,13.77946,100.13137
,5300000,,65,,,2,2,,,13.718272,100.590099
ศุภาลัย โอเรียนทัล สุขุมวิท 39,5450000,,39,,,1,1,,,,
เดอะ พาโน ริเวอร์ฟรอนท์ ลิฟวิ่ง เซนเซชั่น,130000000,,672,,,4,4,,,13.6716,100.542
,5348800,,35,,8,1,,0,,13.756331,100.501765
,6600000,,35,,0,1,,0,,13.73038,100.587924
,9110000,,32,,,1,1,,,13.7197,100.522
เอควา สุขุมวิท 49,22000000,,92,,,2,2,,,13.7276,100.575
เดอะ ลุมพินี 24,8900000,,39,,0,1,,1,,13.722739,100.566139
,2722693,20000,40,,,1,1,,,13.71755,100.52566
เดอะ ไลน์ จตุจักร-หมอชิต,5570000,,26,,,1,1,,,13.8062,100.5562
,8500000,,46,,0,1,,0,,13.807305,100.519644
,19060000,,66,,0,2,,0,,13.73116,100.530992
เอ็ม ทองหล่อ 10,9400000,,50,,,2,2,,1,,
ควอทโทร บาย แสนสิริ,21500000,70000,81,,,2,2,,,13.7275,100.582
อมันตา รัชดา,8500000,,85,,0,2,,1,,13.765298,100.56729
แอชตัน จุฬา-สีลม,7010000,,35,,,1,1,,,13.731102,100.531009
,8500000,40000,48,,21,1,,0,,13.723319,100.566608
,4619000,,26,,12,1,,1,,13.748519,100.566024
,2390000,10000,34,,5,1,,0,,13.83676,100.579842
,14500000,,66,,12,1,,0,,13.720439,100.509914
,14600000,,53,,,1,1,,,13.727561,100.581707
,2000000,7000,30,,2,1,,1,,13.756331,100.501765
,7800000,,57,,,1,1,,,13.7379,100.566
ไบร์ท สุขุมวิท 24,37000000,,179,,,3,3,,1,,
28 ชิดลม,30340000,,85,,,2,2,,,13.7468,100.544
เอดจ์ สุขุมวิท 23,9900000,,42,,,,,,,13.73963,100.56309
ไลฟ์ อโศก-พระราม 9 ,4190000,,32,,,1,1,,,13.755352,100.564598
เดอะรีเซิร์ฟ เกษมสันต์ 3,9230000,,39,,,1,1,,,13.7491,100.527
แอสปาย พระราม 4,2617827,,28,,,1,1,,,13.71219,100.58449
,7420000,,35,,,1,1,,,13.731223,100.585851
เดอะ ไลน์ ราชเทวี,7950000,,33,,,1,1,,,13.7524,100.534
,27800000,,94,,,2,2,,,13.739552,100.542819
,3500000,,35,,4,1,,1,,13.721736,100.588854
โนเบิล บี 33 สุขุมวิท,18075000,,69,,,2,2,,,13.73536,100.56752
,1950000,,37,,4,1,,0,,13.771901,100.575602
ดี 25 ทองหล่อ,3800000,,35,,0,1,,0,,13.739152,100.582745
,7530000,,26,,,,1,,,,
,3500000,15000,68,,0,2,,1,,13.653764,100.644366
เดอะ เทอร์ตี้ไนน์ ,16200000,,55,,0,1,,1,,13.731946,100.570703
,3750000,,34,,,1,1,,,13.714218,100.594733
15 สุขุมวิท เรสซิเดนซ์,15500000,,86,,,2,2,,1,,
,3160882,,57,,,2,1,,,13.70981,100.45118
แอสปาย พระราม9,8680800,,67,,,2,2,,,13.75442,100.56676
โนเบิล รีมิกซ์,6440000,28000,40,,0,1,,0,,13.724749,100.577298
,7500000,,38,,1,1,,0,,13.742934,100.56199
,5328000,,34,,6,1,,1,,13.686258,100.610566
,6390000,,44,,0,1,,0,,13.704186,100.60185
ไลฟ์ อโศก-พระราม 9 ,3900000,,28,,,,1,,,13.755352,100.564598
,3700029,18000,37,,,1,1,,,13.73467,100.58483
แอสปาย พระราม9,10030000,,67,,,2,1,,,13.75442,100.56676
เดอะ ไลน์ จตุจักร-หมอชิต,6620000,,35,,,1,1,,,13.8062,100.5562
,2400000,12000,27,,,1,1,,,13.7135,100.464
เซอร์เคิล ไรน์ สุขุมวิท 12,11890000,,70,,,2,2,,,13.7495,100.55682
ไอดีโอ สุขุมวิท 93,4210969,,31,,,1,1,,,13.69863,100.6049
,9500000,,68,,0,2,,0,,13.721344,100.510867
เดอะ เนสท์ เพลินจิต,10366000,40000,71,,0,2,,0,,13.746232,100.54953
,13400000,57000,223,,0,3,,0,,13.721206,100.565441
,4500000,22000,25,,0,,,0,,13.739993,100.55125
,7474059,,165,,,1,2,,,,
,50500000,,140,,0,2,,1,,13.731168,100.570808
,4116545,,30,,,1,1,,,13.754192,100.562692
,5850000,30000,30,,,1,1,,,13.7506,100.564
,12500000,49000,106,,22,2,,1,,13.719527,100.531072
,4081000,,22,,221,,,0,,13.754457,100.564379
,480000,,26,,3,1,,1,,13.336636,100.93124
,7250000,,49,,,2,2,,,13.7158,100.575
,16500000,,260,,12,3,,0,,13.742306,100.573366
ไลฟ์ รัชดาภิเษก,5800000,,46,,,2,1,,,13.78302,100.57459
มิราจ สุขุมวิท 27,11092819,45000,65,,,2,2,,,13.7353,100.56449
,8650000,,35,,0,1,,1,,13.734788,100.567466
,32670000,100000,198,,0,3,,0,,13.722028,100.534139
เดอะ เวลลิงตัน,3447265,,63,,,1,1,,,13.75478,100.63975
,15444000,44000,78,,0,2,,0,,13.75,100.4833
,5511215,,106,,,,1,,,,
เดอะ ไลน์ สุขุมวิท 101,5590000,,33,,,1,1,,,,
ริทึ่ม อโศก 2,4240000,,28,,,1,1,,,13.75427,100.56447
,5800000,,30,,0,1,,0,,13.730752,100.586862
แอชตัน สีลม,25500000,,86,,18,2,,0,,13.726016,100.526983
,15687000,,63,,,2,2,,,13.7311,100.531
แอชตัน สีลม,24075801,,87,,,2,2,,,13.7261,100.52695
,4890000,,24,,,,1,,,13.72273,100.577988
เมย์แฟร์ เพลส สุขุมวิท 50,4635000,,35,,,1,1,,,,
,4167000,,32,,,1,1,,,13.755019,100.561977
,4100000,,28,,15,1,,0,,13.780547,100.573961
โนเบิล รีวีล,4836000,25000,31,,0,1,,0,,13.721543,100.58517
,42400000,,290,,0,4,,0,,13.71039,100.500848
,23000000,,168,,,3,,,,13.72312,100.509223
,1790000,7000,31,,3,1,,0,,13.782207,100.671996
,6890000,,68,,0,2,,1,,13.702415,100.59922
,4730000,,28,,,,1,,,13.747797,100.548437
,5500000,30000,49,,,1,1,,,13.7251,100.569
ฟอร์จูน คอนโดทาวน์ 2,7780000,,96,,,2,2,,,13.70069,100.53642
,3990000,,24,,,1,,,,13.75387,100.564943
,9450000,37000,133,,,2,2,,,13.8403,100.58
ฮิว สุขุมวิท,3090000,,26,,,1,1,,,13.6892,100.60881
บี รีพับบลิค สุขุมวิท 101/1,2071690,,24,,,1,1,,,13.68428,100.6251
,4200000,,41,,3,2,,1,,13.68152,100.612464
,30500000,,232,,,5,4,,,13.732147,100.583329
ซิตี้โฮม รัชดา-ปิ่นเกล้า,2200000,,44,,4,1,,0,,13.80424,100.512014
ซีล บาย แสนสิริ,5400000,25000,43,,,1,1,,,13.7304,100.588
,14100000,,226,,,3,4,,,13.721626,100.56572
ริทึ่ม สาทร,14500000,,63,,,2,2,,1,,
,20000000,80000,190,,27,3,,0,,13.724516,100.581644
,5943100,,41,,0,2,,0,,13.750062,100.555512
ไอดีโอ โมบิ อโศก,6770200,,33,,0,1,,1,,13.756397,100.565865
,11820000,,63,,,2,2,,,13.747864,100.548372
อัพ เอกมัย,7020000,,42,,,1,1,,,13.73931,100.58912
นารา ไนน์,7580000,,38,,,1,1,,,13.718572,100.534138
,16385843,,90,,,2,2,,,13.72608,100.56801
เซนทริค อารี สเตชั่น,5680000,23000,33,,,1,1,,,13.77789,100.54245
