CondoName,SalePrice,RentPrice,RoomArea,UnitNbr,FloorNbr,nbrBed,nbrBath,nbrPark,nbrAirCon,Latitude,Longitude
,4640000,,26,,0,1,,0,,13.725516,100.566202
,11000000,,100,,,2,2,,,13.733155,100.529707
แอสปาย พระราม 4,2600000,13000,28,,26,1,,1,,13.712224,100.584489
,6940197,,47,,,1,1,,,,
,13000000,,43,,,1,1,,,13.7261,100.575
เดอะ สตาร์ เอสเตท แอท นราธิวาส,6580000,,73,,,1,1,,,13.69654,100.54445
,13933352,,58,,,2,1,,,13.7311,100.53101
สิริ แอท สุขุมวิท,16000000,56000,69,,,2,2,,,13.7226,100.58
,2590000,,26,,0,1,,0,,13.73706,100.641619
เดอะ เทอร์ตี้ไนน์ ,18577803,72000,59,,,1,1,,,13.73221,100.570928
แอชตัน อโศก,9304000,,35,,,1,1,,,13.7391,100.561
,26560000,120000,200,,0,3,,0,,13.735178,100.546223
,1550000,,28,,0,1,,0,,13.827423,100.673809
,2923200,,24,,0,,,0,,12.916294,100.865476
ริทึ่ม อโศก 2,4826512,,28,,,1,1,,,13.75427,100.56447
ไลฟ์ อโศก,4673659,,29,,,1,1,,,13.75064,100.56436
,70000,,,,,2,2,,,13.727566,100.581701
,7500000,,72,,,1,1,,,13.740527,100.557901
,12901252,,85,,,2,2,,,13.75699,100.53922
,9500000,,46,,,1,1,,,13.727586,100.57627
,8000000,,38,,,1,1,,1,,
,11340000,50000,84,,0,2,,0,,13.720933,100.535302
แอชตัน มอร์ฟ 38,25000000,,113,,0,2,,0,,13.720807,100.578825
ดิแอดเดรสสยาม,9900000,25000,58,,0,2,,1,,13.752078,100.534084
ไลฟ์ อโศก-พระราม 9 ,8610000,,58,,,2,2,,,,
แอสปาย พระราม9,6519000,30000,53,,0,1,,0,,13.754758,100.566612
,6100000,,30,,,,1,,,13.7225,100.585
,17500000,,84,,0,2,,0,,13.750098,100.556059
วินด์ รัชโยธิน ,16877826,,134,,,3,,,,13.8284,100.56594
,7250000,27000,60,,,2,2,,,13.7104,100.602
,5690000,,44,,0,1,,0,,13.756576,100.540884
โนเบิล เพลินจิต,14900000,,48,,,1,1,,,13.743491,100.548409
ไอดีโอ คิว ราชเทวี,9500000,,44,,0,2,,0,,13.752774,100.533844
,1990000,,35,,4,1,,0,,13.713958,100.633109
เดอะ ไลน์ สุขุมวิท 71,6100000,,31,,0,1,,0,,13.73135,100.59675
เดอะ ไลน์ อโศก-รัชดา,6500000,,35,,,1,1,,,13.7558,100.564
เดอะ เทอร์ตี้ไนน์ ,23700000,,82,,0,2,,1,,13.731946,100.570703
,9760000,40000,80,,0,2,,0,,13.779378,100.541376
เดอะ ไลน์ ราชเทวี,8850000,30000,34,,,1,1,,,13.7524,100.534
,8760000,,66,,20,2,,1,,13.754692,100.566978
,30000000,,161,,0,2,,0,,13.729573,100.572038
The Room พระราม 4,9350000,,45,,,1,1,,,13.7364,100.521
บ้านนันทสิริ,40900000,,277,,0,4,,0,,13.721935,100.544056
เลอ โคเต้ ทองหล่อ 8,4738000,,34,,0,1,,0,,13.731037,100.582645
,5950000,,34,,,1,1,,,13.7158,100.575
คิว หลังสวน,22000000,,80,,,2,2,,1,,
แชปเตอร์วัน มิดทาวน์ ลาดพร้าว 24,3500000,13000,25,,33,1,,1,,13.80621,100.572682
,3490000,14500,37,,17,1,,1,,13.675341,100.532819
ริทึ่ม รางน้ำ,6470000,,28,,,,1,,,13.76104,100.53706
,6900000,37500,74,,22,2,,0,,13.744419,100.573548
,7000000,,44,,,1,1,,,13.724857,100.576894
,3990000,,38,,0,1,,0,,13.753203,100.576289
คราม สุขุมวิท 26 ,41500000,,129,,,2,2,,,13.7258,100.569
นารา ไนน์,5700000,,39,,,1,1,,,13.718572,100.534138
,9900000,,47,,,1,1,,,13.743168,100.561734
ศุภาลัย โอเรียนทัล สุขุมวิท 39,6920000,,50,,,1,1,,,,
,5900000,,51,,0,1,,1,,13.730482,100.575624
คอนโดเลต ดเวล สุขุมวิท 26,4880000,,34,,0,1,,0,,13.725811,100.570678
ริทึ่ม อโศก,7230000,,42,,,2,1,,,13.75427,100.56447
,4750000,,32,,,1,1,,,13.755019,100.561977
,3690000,,40,,0,1,,0,,13.755257,100.575079
,5200000,,48,,0,1,,0,,13.729839,100.576286
เอดจ์ สุขุมวิท 23,6112438,,31,,,1,1,,,13.73963,100.56309
ไลฟ์ อโศก,4506459,,29,,,1,1,,,13.75064,100.56436
,7830000,,32,,0,1,,0,,13.738886,100.561535
,6068699,,30,,,1,1,,,13.74935,100.56009
,6511249,,49,,,2,1,,,13.75448,100.54252
,17700000,70000,80,,0,2,,1,,13.731556,100.570854
,12100000,,78,,,2,2,,,13.737,100.556
แอสปาย สาทร-ท่าพระ,2819449,,26,,,1,1,,,13.71501,100.47866
,46010000,150000,215,,0,4,,0,,13.741234,100.54931
,5500000,,94,,,2,2,,,13.699732,100.537117
อีส พระราม 2,2838275,,46,,,2,1,,,13.66938,100.43617
,8007920,,49,,,1,1,,,13.7315,100.57493
เอ็ม สีลม,11470000,,58,,,1,1,,,13.72745,100.52724
,2300000,,29,,5,1,,0,,13.675378,100.637686
คลาส สยาม,13670000,,71,,,2,2,,,13.7476,100.528
,9048000,45000,78,,0,2,,0,,13.712821,100.594265
,9300000,,66,,0,2,,0,,13.731037,100.582645
,35000000,,350,,18,3,,0,,13.729879,100.588539
ไบร์ท สุขุมวิท 24,18000000,,91,,0,2,,0,,13.723664,100.566587
