CondoName,SalePrice,RentPrice,RoomArea,UnitNbr,FloorNbr,nbrBed,nbrBath,nbrPark,nbrAirCon,Latitude,Longitude
,2700000,11000,30,,22,1,,0,,13.712925,100.582644
,15200000,,89,,0,2,,1,,13.720651,100.494947
,4650000,,50,,5,1,,1,,13.735534,100.583982
ไดมอนด์ สุขุมวิท,3500000,,34,,,1,1,,1,,
,4150000,,30,,20,1,,0,,13.812745,100.560009
,16278124,65000,77,,,2,2,,,13.73174,100.57027
,26210000,,114,,0,2,,0,,13.73769,100.546449
,4800000,,64,,,2,2,,1,,
กลางกรุง รีสอร์ท,3790000,,3790000,,7,1,,1,,13.773816,100.570682
เดอะ เบส สุขุมวิท 77,2850000,15000,30,,,1,1,,,13.7108,100.602
โมทีฟ คอนโด วงเวียนใหญ่-ตลาดพลู,3070000,,35,,,1,1,,,13.72701,100.48762
,5000000,,82,,,2,2,,,13.743918,100.581475
,6874413,,126,,,2,2,,,,
,21600000,,90,,,2,2,,,13.732157,100.583321
โนเบิล รีโคล สุขุมวิท 19,14634520,,68,,,2,2,,,13.74207,100.56006
,8500000,,48,,,,1,,1,,
333 ริเวอร์ไซด์,14620000,,86,,0,2,,0,,13.807847,100.519697
,8299000,37000,43,,0,1,,0,,13.740929,100.557313
,4460000,,31,,,1,1,,,13.79491,100.55058
เซอร์เคิล คอนโดมิเนียม,5500000,,48,,0,1,,1,,13.749775,100.55577
,22000000,,161,,0,2,,0,,13.739681,100.542832
,4242000,,32,,,1,1,,,13.7466,100.606
,12850000,50000,52,,11,1,,1,,13.769174,100.540422
แอชตัน สีลม,9132020,,32,,,1,1,,,13.7261,100.52695
,8000000,,100,,0,2,,0,,13.745687,100.569006
,14200000,,47,,,1,1,,,13.743762,100.548608
,28000,,29,,0,1,,0,,13.75379,100.56428
,3640000,,50,,4,,,0,,13.718696,100.508984
,14050000,,70,,,2,2,,,13.731223,100.585851
,14500000,,90,,0,2,,0,,13.729476,100.563073
เดอะ ดิโพลแมท 39,59630000,,155,,,3,3,,,13.7308,100.571
,9606332,,69,,,1,1,,,13.72301,100.53603
เดอะ ลุมพินี 24,13000000,,55,,0,2,,0,,13.722459,100.566197
,4770000,,30,,0,1,,,,13.805066,100.574282
แมนฮัตตัน ชิดลม,5680000,,58,,24,1,,1,,13.749366,100.543323
,11750000,,170,,,3,3,,1,,
,650000,,38,,2,1,,0,,13.689893,100.641567
,6960000,,35,,,1,1,,,13.731223,100.585851
,17000000,,,,,3,4,,,13.742241,100.573338
ลุมพินี วิลล์ ประชาชื่น-พงษ์เพชร 2,2300000,,30,,0,1,,1,,13.845608,100.542517
ซีล บาย แสนสิริ,5400000,25000,43,,,1,1,,,13.7304,100.588
,13620000,,59,,0,2,,0,,13.740063,100.560114
,16400000,,65,,,2,2,,,,
ไลฟ์ อโศก-พระราม 9 ,3153066,,25,,,,1,,,,
ไลฟ์ อโศก-พระราม 9 ,4330000,,35,,,1,1,,,13.755352,100.564598
,8446000,,34,,,1,1,,,13.7389,100.560898
,19800000,,142,,0,2,,0,,13.729821,100.565017
,1650000,,27,,0,1,,0,,13.706974,100.635049
,90000000,,400,,0,4,,0,,13.720439,100.509914
,3817739,,27,,,,1,,,13.817434,100.562714
,3700000,18000,36,,2,1,,1,,13.735145,100.583928
,5160000,,28,,,,1,,,13.747864,100.548372
The Room พระราม 4,8681666,,44,,,,1,,,13.73637,100.52083
ไลฟ์ อโศก,6560000,,35,,,1,1,,,13.750507,100.563889
,13520000,,50,,,2,1,,,,
,15500000,,73,,,,1,,,13.7233,100.567
,9700000,42000,52,,23,2,,0,,13.715357,100.590687
,4200000,,34,,0,1,,1,,13.714678,100.604522
เอช สุขุมวิท 43,6900000,,43,,0,1,,1,,13.732527,100.573972
ไลฟ์ อโศก-พระราม 9 ,7460000,,58,,,2,2,,,,
,6810000,,35,,,1,1,,,13.747864,100.548372
,24100000,95000,100,,0,2,,0,,13.729946,100.581651
,7500000,,49,,0,2,,0,,13.741417,100.557647
,8310000,,37,,,1,1,,,13.7432,100.562
,11000000,50000,128,,0,2,,0,,13.742862,100.572198
วาลเด้น อโศก,11282192,,59,,,2,2,,,,
ไอวี่ ทองหล่อ,7700000,,43,,0,1,,1,,13.737228,100.583538
,7175000,,35,,0,1,,0,,13.717443,100.584585
,4230000,,29,,,1,1,,,13.722909,100.576852
,3200000,,58,,6,2,,0,,13.795282,100.564537
,2700000,10000,34,,0,1,,1,,13.72103,100.495121
,15000000,,90,,0,1,,0,,13.723197,100.566949
,20900000,,76,,28,2,,1,,13.739676,100.556998
เดอะโคลเวอร์,4880000,,46,,,1,1,,1,,
เลอ โคเต้ ทองหล่อ 8,7240000,,53,,,1,1,,,13.73101,100.58269
,20000000,,166,,0,3,,2,,13.711286,100.500781
,3708000,,35,,0,1,,0,,13.730651,100.587341
ควอทโทร บาย แสนสิริ,14950000,55000,54,,,1,1,,,13.7275,100.582
,6310000,,27,,,1,1,,,13.735397,100.567815
แอสปาย สุขุมวิท 48,2744000,20000,28,,0,1,,0,,13.711258,100.593974
,5750000,,40,,,1,1,,,13.7914,100.549
เลอ ลัก คอนโดมิเนียม,12505200,75000,102,,0,2,,0,,13.714803,100.593277
,4460000,,26,,,1,1,,,13.79052,100.54609
,13990000,55000,60,,17,1,,1,,13.728697,100.575622
พาร์ค 24 เฟส 1,6800000,,29,,,1,1,,,13.72552,100.56563
,6550000,,33,,,1,1,,,13.72273,100.577988
,8600000,,52,,,2,1,,,13.7906,100.546
,9700000,55000,123,,11,3,,1,,13.740698,100.570666
,4100000,,60,,0,2,,0,,13.707054,100.593744
,8448000,35000,44,,0,1,,0,,13.723186,100.582997
,32500000,,130,,0,3,,0,,13.73329,100.572901
ไอดีโอ คิว จุฬา-สามย่าน,8227000,,48,,4,2,,1,,13.736296,100.527799
เดอะ เบส สุขุมวิท 77,5500000,28000,58,,,2,2,,,13.7108,100.602
แอชตัน สีลม,13944703,,48,,,1,1,,,13.7261,100.52695
,11700000,,76,,0,2,,0,,13.730581,100.576887
,3250000,,30,,0,1,,0,,13.712349,100.600404
เดอะ ริเวอร์,13900000,,65,,0,1,,1,,13.720439,100.509914
พาร์ค 24 เฟส 1,6584799,,29,,,1,1,,,13.72552,100.56563
ควอด สีลม,8800000,,53,,0,1,,0,,13.723993,100.530386
คีนน์ บาย แสนสิริ,14935000,,76,,0,2,,0,,13.724821,100.577001
เดอะ ดิโพลแมท สาทร,24900000,,97,,,3,3,,,13.7198,100.522
เวีย 49,11100000,45000,45,,,1,1,,,13.7304,100.576
ไลฟ์ อโศก-พระราม 9 ,4320000,,35,,,1,1,,,13.755352,100.564598
,3145000,16000,25,,0,1,,1,,13.730364,100.565005
,2990000,,30,,12,1,,0,,13.789005,100.552245
,13900000,,76,,,2,2,,,13.734282,100.57334
เดอะพาร์คชิดลม,51832000,165000,248,,0,2,,0,,13.747782,100.544917
แอชตัน จุฬา-สีลม,7580000,,34,,,1,1,,,13.731102,100.531009
,4500000,,30,,0,1,,0,,13.711512,100.594775
นารา ไนน์,6690000,,39,,,1,1,,,13.718572,100.534138
มิราจ สุขุมวิท 27,8767589,,53,,,1,1,,,13.7353,100.56449
,5920000,30000,74,,0,2,,1,,13.706474,100.59363
,27300000,,101,,,2,2,,,13.726628,100.536793
ไซมิส สุรวงศ์,19770000,,130,,0,4,,0,,13.729786,100.527884
,3300000,,,,0,1,,0,,13.703626,100.599274
,12950000,,56,,,2,2,,,13.761437,100.536869
พาร์ค 24 เฟส 1,8628357,,38,,,1,1,,,13.72552,100.56563
แอสปาย สาทร-ตากสิน (บริค โซน),2223060,11000,28,,,,1,,,13.71201,100.4634
,16800000,,202,,,3,3,,,,
ไลฟ์ อโศก-พระราม 9 ,4900000,,35,,,1,1,,,,
,4500000,,30,,0,1,,0,,13.791685,100.548563
,19467000,,103,,,2,2,,,13.728093,100.56859
ไลฟ์ อโศก-พระราม 9 ,8950000,,58,,,2,2,,,,
,3000000,,30,,24,1,,0,,13.710603,100.409535
ดี 25 ทองหล่อ,4600000,,42,,0,1,,0,,13.739152,100.582745
,12000000,36000,79,,,1,1,,,13.722609,100.538679
แอสปาย สาทร-ท่าพระ,3131609,,31,,,1,1,,,13.71501,100.47866
,42500000,,290,,0,4,,0,,13.71039,100.500848
,1830000,,26,,7,1,,1,,13.736966,100.620356
,7576751,,28,,,,1,,,13.72552,100.56563
เดอะ ไลน์ ราชเทวี,8600000,,35,,,1,1,,,13.7524,100.534
,6500000,,34,,0,1,,1,,13.716878,100.58494
บีทีเอส เรสซิเด้นซ์,2200000,,34,,9,1,,1,,13.79582,100.559392
,3256000,17000,37,,0,1,,0,,13.713461,100.598873
,9184782,,52,,41,2,,1,,13.686258,100.610566
ลาวีค สุขุมวิท 57,42000000,,144,,,3,3,,,13.7245,100.58
,18600000,,195,,0,3,,2,,13.683021,100.535237
บ้านฉัน,6500000,,70,,0,2,,0,,13.739478,100.585805
