CondoName,SalePrice,RentPrice,RoomArea,UnitNbr,FloorNbr,nbrBed,nbrBath,nbrPark,nbrAirCon,Latitude,Longitude
ไอดีโอ โมบิ อโศก,8943200,,45,,0,1,,1,,13.756397,100.565865
,15000000,,80,,,2,2,,,13.725786,100.526798
แอชตัน มอร์ฟ 38,9800000,,58,,0,2,,1,,13.720807,100.578825
โนเบิล บี 33 สุขุมวิท,13900000,,52,,,1,1,,,13.7354,100.568
,10500000,,59,,,2,2,,,13.738222,100.591358
,7000000,24000,44,,,1,1,,,13.7214,100.497
ไลฟ์ อโศก-พระราม 9 ,6790000,,45,,,2,1,,,13.755352,100.564598
,6900000,,71,,,2,2,,,,
ซีล บาย แสนสิริ,8350000,,63,,,2,2,,,13.7304,100.588
,10010000,,40,,,1,1,,,13.73536,100.56752
,4200000,23000,67,,3,2,,0,,13.701994,100.500228
,8000000,,65,,0,1,,0,,13.724915,100.541564
เดอะ เซนต์ เรสิเดนเซส ,4489636,,30,,,1,1,,,13.81134,100.56011
,9800000,,51,,,2,1,,,13.715216,100.59059
,12300000,,70,,17,2,,0,,13.738353,100.566138
,2100000,,41,,,2,1,,,13.699481,100.680329
,4100000,15000,32,,,1,1,,,13.7136,100.601
ไอวี แอมพิโอ,8600000,,44,,0,1,,0,,13.763443,100.568457
,13000000,,68,,,1,1,,,13.729309,100.562453
วิทยุคอมเพล็กซ์,13000000,,100,,0,2,,0,,13.748871,100.548661
เดอะ ไลน์ วงศ์สว่าง,6702122,22000,49,,,2,1,,,13.829167,100.527092
เดอะ เบส การ์เดน-พระราม 9,3226000,17000,31,,,1,1,,,13.7466,100.606
,14200000,,70,,,2,2,,,13.731223,100.585851
,47500000,,48,,0,2,,0,,13.729942,100.570894
,3300000,,35,,22,1,,0,,13.701598,100.516589
ซาริ บาย แสนสิริ,5900000,,58,,,2,2,,1,,
,9900000,,47,,17,1,,1,,13.742934,100.56199
เดอะ สตาร์ เอสเตท แอท นราธิวาส,6690000,,77,,,1,1,,,13.69654,100.54445
,25500000,,135,,,2,2,,,13.723885,100.566537
,8000000,,40,,0,1,,0,,13.723319,100.566608
,23000000,,230,,,3,3,,,13.746457,100.556283
,19800000,72000,59,,,1,1,,,13.7323,100.571
,32500000,,113,,,2,2,,,13.713503,100.460859
,7836000,,35,,5,1,,0,,13.730869,100.579384
,3300000,13600,31,,22,1,,1,,13.713461,100.598873
เลอ ลัก คอนโดมิเนียม,6370000,,47,,,1,1,,,13.7146,100.593
,11880000,,70,,,2,,,,13.710593,100.592214
ราชเทวี ทาวเวอร์,4164118,,41,,,,1,,,,
,8800000,41000,52,,0,1,,1,,13.722707,100.580362
,31920000,85000,86,,0,3,,0,,13.719796,100.522057
,7800000,45000,73,,9,2,,1,,13.730581,100.576887
,14322500,50000,85,,0,2,,0,,13.741252,100.549811
,12750000,50000,85,,14,2,,1,,13.725176,100.563992
,11206880,,56,,,2,2,,,13.76104,100.53706
ไอดีโอ โมบิ อโศก,6592000,,35,,0,1,,0,,13.745451,100.580671
,21840000,,72,,,2,2,,,13.719733,100.522404
,2250000,,35,,0,1,,0,,13.756573,100.561064
,15500000,,81,,2,2,,0,,13.722657,100.525396
,4500000,,30,,0,1,,0,,13.791685,100.548563
วาลเด้น อโศก,12321825,,64,,,2,2,,,,
สุขุมวิทสวีท,3165214,20000,40,,,1,1,,,13.73624,100.56176
,13500000,,121,,0,2,,0,,13.741888,100.566736
,6212642,,26,,,,1,,,13.7311,100.53101
,7300000,32000,51,,,1,1,,,13.7391,100.551
,21000000,,174,,17,3,,0,,13.787456,100.543957
The Room สุขุมวิท 79,5500000,,58,,0,2,,0,,13.707795,100.60196
,12000000,,105,,1,2,,1,,13.71039,100.500848
,13578770,,81,,0,2,,0,,13.728108,100.575339
,3200000,14500,41,,0,1,,1,,13.802944,100.577777
