CondoName,SalePrice,RentPrice,RoomArea,UnitNbr,FloorNbr,nbrBed,nbrBath,nbrPark,nbrAirCon,Latitude,Longitude
ดิ อิสสระ ลาดพร้าว,8560000,,78,,,2,2,,,13.80886,100.567982
เดอะ เพรสซิเด้นท์ สาทร-ราชพฤกษ์ 1,3200000,,35,,,1,1,,,13.72043,100.458841
เทลลา ทองหล่อ,41730000,,111,,,2,2,,,13.733247,100.582097
ลิฟ แอท 49,9900000,42000,53,,,1,1,,,13.728634,100.575585
เดอะ สตาร์ เอสเตท พระราม 3,2660000,,36,,,1,1,,,13.674774,100.534755
ไฮด์ สุขุมวิท,30940000,,127,,,3,3,,,13.740361,100.557288
ไอดีโอ สุขุมวิท 93,4350000,,34,,,1,1,,,13.698563,100.604805
ดิ เอส อโศก,10790000,,45,,,1,1,,,13.743168,100.561734
เดอะ เนสท์ สุขุมวิท 22,4130000,,28,,,1,1,,,13.724903,100.563369
เดอะ ไลน์ ราชเทวี,19820000,,80,,,2,2,,,13.752446,100.533475
บ้านปทุมวัน,8520000,,68,,,2,2,,,13.754947,100.532485
,11340000,,59,,,2,2,,,13.751983,100.534693
ไอดีโอ สาทร-ท่าพระ,2800000,10000,22,,,,1,,,13.717258,100.482319
,5100000,,44,,,1,1,,,13.756987,100.539217
,2421000,,26,,,1,1,,,13.740556,100.60006
,14000000,,75,,,2,2,,,13.749514,100.561981
,6490000,,31,,,1,1,,,13.758942,100.532757
,3940000,17000,61,,,1,1,,,13.737832,100.573175
สมาร์ท พระราม 2,1250000,,28,,,1,1,1,1,13.6582,100.428433
ไอดีโอ คิว ราชเทวี,8250000,30000,49,,,2,1,,,13.75282,100.533865
,12800000,50000,114,,,2,2,,,13.740042,100.580028
,2000000,,26,,,1,1,,,13.774053,100.576856
ไอดีโอ โมบิ สุขุมวิท 66,8900000,,53,,,2,2,,,13.681605,100.609846
,7700000,,67,,,2,2,,,13.788905,100.545271
,3960000,,41,,,1,1,,,13.804437,100.576231
แอชตัน สีลม,15000000,,49,,,1,1,,,13.726391,100.526828
,4610000,,43,,,1,1,,,,
