CondoName,SalePrice,RentPrice,RoomArea,UnitNbr,FloorNbr,nbrBed,nbrBath,nbrPark,nbrAirCon,Latitude,Longitude
ควอทโทร บาย แสนสิริ,13900000,50000,53,,,1,1,,,13.727561,100.581708
,11000000,45000,60,,,1,1,,,13.715212,100.590594
คอนโด วัน รัชดา-ลาดพร้าว,3600000,12000,48,,,1,1,,,13.799535,100.573758
ไอดีโอ วุฒากาศ,2130000,,22,,,,1,,,13.714664,100.467627
แอชตัน อโศก,9120000,,34,,,1,1,,,13.738898,100.5609
เดอะ ไลน์ พหลโยธิน-ประดิพัทธ์,5790000,,34,,,1,1,,,13.790398,100.545904
ริเวอร์เฮเว่น คอนโดมิเนียม,9043000,,107,,,3,2,,,13.695135,100.494629
เดอะ ไลน์ จตุจักร-หมอชิต,4550000,,25,,,1,1,,,13.806244,100.556048
เดอะ ซี้ด เตร์เร รัชโยธิน,4260000,14000,38,,,1,1,,,13.830305,100.569721
ริทึ่ม สาทร,9600000,,61,,,2,2,,,13.718825,100.532778
โมริ เฮาส์,4700000,,36,,,1,1,,,13.715009,100.602331
เดอะ ไลน์ จตุจักร-หมอชิต,6160000,,,,,1,1,,,13.806244,100.556048
อมันตา ลุมพินี,14000000,60000,91,,,2,2,,,13.723162,100.551403
,21500000,,178,,,2,2,,,13.762306,100.591461
,12500000,32500,76,,,2,2,,,13.730482,100.575624
ริทึ่ม รางน้ำ,5780000,,28,,,1,1,,,13.761155,100.536971
แมกโนเลียส์ วอเตอร์ฟรอนท์ เรสซิเดนซ์ ณ ไอคอนสยาม,18450000,,61,,,1,1,,,13.727956,100.511167
แชปเตอร์วัน มิดทาวน์ ลาดพร้าว 24,2990000,,24,,,1,1,,,13.806471,100.572747
,4730000,,27,,,1,1,,,13.75598,100.568231
ไอวี่ รัชดา,6240000,35000,66,,,2,2,,,13.791,100.575942
แอชตัน จุฬา-สีลม,6250000,,31,,,1,1,,,13.731096,100.531012
ริทึ่ม รางน้ำ,9440000,,47,,,2,2,,,13.761155,100.536971
ศุภาลัย ริเวอร์ เพลส,7130000,,79,,,2,2,,,13.710744,100.502763
แอชตัน อโศก,8491000,,36,,,1,1,,,13.738898,100.5609
ไลฟ์ อโศก,4350000,,29,,,1,1,,,13.750283,100.564773
ไอดีโอ ลาดพร้าว 5,3300000,13000,33,,,1,1,,,13.810582,100.565777
ไดมอนด์ รัชดา คอนโดมิเนียม,3730000,,36,,,1,1,,,13.774692,100.573953
ศุภาลัย ไลท์ รัชดาฯ-นราธิวาส-สาทร,2925200,,35,,,1,1,,,13.7023,100.542247
วีธารา สุขุมวิท 36,5800000,,36,,,1,1,,,13.722909,100.576852
เดอะ ไลน์ จตุจักร-หมอชิต,4570000,,26,,,1,1,,,13.806244,100.556048
วินด์ สุขุมวิท 23,6400000,30000,51,,,1,1,,,13.74,100.563341
โนเบิล รีโว สีลม,5210000,,34,,,1,1,,,13.719509,100.519492
,6560000,35000,93,,,2,2,,,13.74306,100.57351
,7240000,,90,,,2,2,,,13.724737,100.581675
,5100000,,65,,,2,2,,,13.711298,100.479447
แอชตัน อโศก,9070000,,35,,,1,1,,,13.738898,100.5609
ลุมพินี พาร์ค ริเวอร์ไซด์ พระราม 3	,3000000,,33,,,1,1,,,13.679026,100.527594
,12800000,50000,114,,,2,2,,,13.740042,100.580028
,3270000,,32,,,1,1,,,13.678767,100.615866
,10710000,,43,,,1,1,,,13.722079,100.55337
,24230000,,86,,,2,2,,,13.738779,100.561802
แอสปาย สาทร-ตากสิน ทิมเบอร์ โซน,5050000,,46,,,2,1,,,13.715635,100.479962
เดอะ ลุมพินี 24,6300000,28000,29,,,1,1,1,2,13.722635,100.566286
แอชตัน อโศก,8420000,,34,,,1,1,,,13.738898,100.5609
เดอะ พาร์คแลนด์ รัชดา-ท่าพระ,4560000,15500,43,,,2,2,,,13.71039,100.479278
ไลฟ์ อโศก,4320000,,29,,,1,1,,,13.750283,100.564773
,20180000,85000,172,,,3,3,,,13.71932,100.584445
แอ็บสแตร็กส์ สุขุมวิท 66/1,5000000,,44,,,1,1,,,13.679587,100.605677
เอดจ์ สุขุมวิท 23,6180000,,33,,,1,1,,,13.736521,100.563365
ดิ ไอริส พระราม 9-ศรีนครินทร์,2000000,,39,,,2,1,,,13.744653,100.64344
,3970000,,30,,,1,1,,,13.695377,100.605772
