CondoName,SalePrice,RentPrice,RoomArea,UnitNbr,FloorNbr,nbrBed,nbrBath,nbrPark,nbrAirCon,Latitude,Longitude
,12000000,,150,,0,2,,0,,13.738587,100.553888
ศุภาลัย ริเวอร์ รีสอร์ท,5500000,,55,,0,1,,0,,13.708139,100.495678
,5100000,20000,43,,0,1,,1,,13.735455,100.557879
,8240000,,75,,0,1,,0,,13.731574,100.561418
เดอะ ริเวอร์,90000000,,400,,0,4,,0,,13.720439,100.509914
,17900000,,128,,0,3,,0,,13.731923,100.58375
ซีล บาย แสนสิริ,6130000,,46,,,1,1,,,13.73037,100.58792
,4950000,22000,40,,,1,1,,,13.7104,100.602
แอสปาย สาทร-ท่าพระ,2890000,,30,,,1,1,,,13.71501,100.47866
ไลฟ์ รัชดาภิเษก,6300000,,65,,,2,2,,,13.78302,100.57459
,11845000,,112,,,2,2,,,13.739802,100.541017
เดอะ ริทซ์–คาร์ลตัน เรสซิเดนเซส บางกอก,47000000,,125,,,2,2,,,13.7242,100.529
,3650000,,36,,4,1,,1,,13.743545,100.586667
,5600000,,45,,6,1,,0,,13.690142,100.608199
เดอะ ลุมพินี 24,6390000,,29,,26,1,,1,,13.723074,100.566336
เดอะ เบส พระราม 9 - รามคำแหง,4500000,,49,,,2,1,,,13.7481,100.605
เออร์บาโน่ แอบโซลูท สาทร-ตากสิน,20600000,,162,,36,3,,1,,13.721127,100.507204
,6700000,,42,,0,1,,0,,13.704186,100.60185
,4270000,,28,,,,1,,,13.755352,100.564598
ไลฟ์ รัชดาภิเษก,6591121,,47,,,2,1,,,13.78302,100.57459
,20250000,,50,,,1,1,,,13.7329,100.582
เดอะ ซี๊ด มิงเกิ้ล,4240000,23000,40,,0,1,,0,,13.719949,100.539419
,10123000,,65,,6,1,,0,,13.738353,100.566138
เดอะ แบงค็อค ทองหล่อ,26153880,,,,0,1,,0,,13.756331,100.501765
,15210000,,117,,,3,3,,,13.7204,100.493
ไลฟ์ อโศก-พระราม 9 ,5880000,,40,,,1,1,,,13.755352,100.564598
แอชตัน จุฬา-สีลม,18590000,,66,,,2,2,,,13.731102,100.531009
,15000000,,151,,7,2,,,,13.788031,100.504325
,11780000,55000,95,,0,2,,0,,13.722512,100.538418
,4180000,20000,57,,,1,1,,,13.8109,100.572
,10700000,,42,,0,1,,0,,13.724269,100.580418
,45000000,,370,,,3,3,,,13.725966,100.567158
โฟกัส เพลินจิต,5145000,28000,35,,0,1,,0,,13.73856,100.552074
ไลฟ์ อโศก-พระราม 9 ,3170000,,25,,,,1,,,13.755352,100.564598
,4230000,,29,,,1,1,,,13.722909,100.576852
,12000000,,75,,,2,2,,,13.721928,100.584839
แอชตัน จุฬา-สีลม,6914069,,35,,,1,1,,,13.7311,100.53101
,40500000,,162,,0,3,,0,,13.73329,100.572901
บ้าน แสนสิริ,7800000,65000,,,,2,3,,,13.7401,100.542
,3970000,,24,,,,1,,,13.747864,100.548372
เดอะ ลอฟท์ เอกมัย,9460000,41000,45,,,1,1,,,13.7183,100.587
,14700000,,120,,0,2,,0,,13.738911,100.541221
เดอะลิงค์ สุขุมวิท 64 (Back up),2780000,13000,31,,,1,1,,,13.68657,100.60546
เดอะ ไลน์ จตุจักร-หมอชิต,5550000,,27,,,1,1,,,13.806,100.557
ออนิกซ์ พหลโยธิน,6750000,,40,,,1,1,,,13.7914,100.549
ไอดีโอ โมบิ อโศก,6100000,,33,,,1,1,,,13.7485,100.566
,4800000,,65,,,1,1,,,13.737524,100.553199
,6600000,,35,,,1,1,,,13.7478,100.548
,2550000,13000,39,,6,1,,0,,13.805,100.578387
,7220000,,38,,,1,1,,,13.747864,100.548372
,3250000,,34,,17,1,,0,,13.756266,100.571612
,10900000,,73,,0,2,,2,,13.730956,100.579098
The Room สุขุมวิท 62,6550000,23000,47,,22,1,,1,,13.690142,100.608199
,8999000,,75,,0,2,,0,,13.72174,100.526759
,5830000,,45,,0,1,,0,,13.788633,100.545264
,11000000,,127,,0,3,,0,,13.7193,100.528
วิช ซิกเนเจอร์ มิดทาวน์ สยาม,6708651,,35,,,1,1,,,13.75198,100.53469
มิราจ สุขุมวิท 27,13318198,,83,,,2,2,,,13.7353,100.56449
,29900000,,177,,2,3,,0,,13.6941,100.605003
,10640000,65000,112,,0,2,,0,,13.739922,100.541005
,9000000,,58,,,1,1,,,13.735899,100.548754
เดอะ ดิโพลแมท 39,22500000,,83,,,2,2,,1,,
,13500000,,153,,,3,3,,1,,
วินด์ สุขุมวิท 23,7000000,,51,,,1,1,,1,,
,8400000,350000,75,,0,2,,0,,13.716708,100.589858
,2200000,,33,,7,1,,0,,13.707579,100.610081
วัน ทองหล่อ สเตชั่น,6800000,,50,,,,,,,13.72174,100.58067
,12090000,,62,,0,2,,0,,13.746974,100.544727
,30000000,,193,,2,3,,0,,13.7295,100.563004
,1590000,,30,,1,1,,0,,13.659448,100.630723
ไลฟ์ อโศก,5520000,,35,,,1,1,,,13.750507,100.563889
โนเบิล เพลินจิต,22145000,,72,,0,2,,0,,13.743535,100.548669
ไลฟ์ สุขุมวิท 48,4799266,,40,,,2,1,,,13.71151,100.59478
ซีนิธ เพลส สุขุมวิท 42,4180000,,36,,,1,1,,,13.71614,100.58612
เอควา สุขุมวิท 49,11700000,,55,,,1,1,,,13.7276,100.575
ฟูลเลอตัน สุขุมวิท,22545878,,132,,,3,3,,,13.72178,100.58245
,3600000,,26,,,,1,,,13.6987,100.605
,14500000,,60,,0,1,,0,,13.725363,100.538161
,23252400,,86,,0,2,,0,,13.738167,100.561806
,6400000,24000,34,,0,1,,1,,13.71477,100.592158
เดอะ ไลน์ อโศก-รัชดา,5950000,,35,,,1,1,,,13.7558,100.564
,42460000,120000,220,,0,3,,0,,13.740929,100.557313
รัชดา พาวิลเลี่ยน,4057346,,106,,,2,2,,,13.8112,100.57851
,6210000,,31,,,,1,,,13.72247,100.58455
,11270000,43000,98,,0,2,,0,,13.759717,100.569091
,12000000,,85,,,2,2,,,13.725069,100.564216
,7200000,28000,45,,,1,1,,,13.715,100.595
,9580000,,98,,0,2,,0,,13.787342,100.546055
,6900000,,70,,0,2,,0,,13.721736,100.588854
วิช ซิกเนเจอร์ มิดทาวน์ สยาม,9820000,,47,,,,,,,13.75198,100.53469
,8782000,,34,,,1,1,,,13.7389,100.560898
แอสปาย สาทร-ท่าพระ,3077011,,31,,,1,1,,,13.71501,100.47866
,12900000,,61,,0,1,,0,,13.727569,100.575252
,27378000,90000,117,,0,2,,0,,13.73769,100.546449
,2000000,,29,,15,1,,1,,13.675372,100.517239
,5300000,,71,,6,2,,,,13.756331,100.501765
,7400000,,45,,,1,1,,,13.724497,100.577286
ดิ เอส อโศก,8607714,,37,,,1,1,,,13.74317,100.56173
,13600000,,100,,0,2,,0,,13.760083,100.569233
,14000000,45000,55,,,1,1,,,13.735,100.547
แอชตัน จุฬา-สีลม,6810000,,31,,,1,1,,,13.731102,100.531009
เดอะ ลอฟท์ เอกมัย,5150000,,27,,0,1,,1,,13.718284,100.587474
เดอะ เรสซิเด้นท์ สุขุมวิท 52,3497216,16000,35,,,1,1,,,13.70242,100.5992
เดอะ ไลน์ อโศก-รัชดา,6791219,,36,,,1,1,,,13.755979,100.563553
กลางกรุง รีสอร์ท,3790000,,3790000,,7,1,,1,,13.773816,100.570682
,1300000,,27,,3,1,,1,,13.685579,100.441029
เดอะ ลอฟท์ อโศก,8927665,,49,,,1,1,,,13.74677,100.56278
,3668306,,33,,0,1,,1,,13.684282,100.605085
,11000000,,100,,0,2,,0,,13.732757,100.529988
,5170000,,29,,,1,1,,,13.780083,100.573424
เมย์แฟร์ เพลส สุขุมวิท 64,3650000,,31,,0,1,,0,,13.687067,100.605969
เดอะ รูม สาทร-เซนต์หลุยส์,9500000,,47,,0,1,,0,,13.70708,100.526587
,6700000,,61,,11,2,,1,,13.777978,100.574421
,8500000,,150,,2,2,,0,,13.744851,100.562611
,23400000,,162,,0,3,,0,,13.723319,100.566608
,8100000,,35,,,1,1,,,13.7311,100.531
,22550000,,110,,0,3,,0,,13.717443,100.584585
,5000000,,45,,2,1,,0,,13.7312,100.585999
,22000000,,80,,0,2,,0,,13.739145,100.543022
โนเบิล รีมิกซ์,10042936,,54,,,1,1,,,13.72493,100.5772
,14000000,55000,50,,,1,1,,,13.7275,100.582
แอชตัน จุฬา-สีลม,9410000,,35,,,1,1,,,13.731102,100.531009
เดอะ ริเวอร์,12782000,60000,77,,0,2,,0,,13.720439,100.509914
,12000000,,52,,6,1,,0,,13.740929,100.557313
,17404000,,71,,,2,2,,,13.726144,100.581612
,7500000,,52,,0,1,,0,,13.714246,100.593478
,11500000,32000,61,,,2,2,,,13.715,100.595
เอดจ์ สุขุมวิท 23,6100000,,30,,,1,1,,,13.73963,100.56309
เซ็นทริค ห้วยขวาง สเตชั่น,5020000,,32,,,1,1,,,13.78032,100.57402
,3914100,,35,,,1,1,,,13.7466,100.606
,5500000,,34,,0,1,,0,,13.726921,100.537332
,11155000,45000,97,,0,2,,0,,13.759717,100.569091
,10000000,,58,,,1,1,,1,,
,4850000,,40,,0,1,,0,,13.782962,100.574587
,28000000,,265,,0,3,,0,,13.726739,100.583754
ไลฟ์ อโศก,3690000,,24,,,,1,,,13.75064,100.56436
,15000000,,124,,0,2,,0,,13.738911,100.541221
เดอะ เมท,17900000,,96,,,2,2,,1,,
มาเอสโตร สุขุมวิท 39,5775000,,36,,,1,1,,,13.7404,100.573
,18900000,,143,,0,3,,0,,13.745672,100.54746
เดอะ ไลน์ จตุจักร-หมอชิต,6170000,,35,,,,,,,13.8062,100.5562
ไลฟ์ อโศก,5160000,,35,,,1,1,,,13.750507,100.563889
,6750000,,39,,,1,1,,,13.749072,100.527362
,2950000,13000,25,,,1,1,,,13.713,100.6
เดอะโคลเวอร์,7990000,,72,,,2,2,,1,,
ไลฟ์ อโศก,5130000,,35,,,1,1,,,13.750507,100.563889
เอ สเปซ สุขุมวิท 77,1990000,,35,,4,1,,0,,13.711124,100.632873
ไอดีโอ สุขุมวิท 93,4400000,,35,,,,,,,13.69863,100.6049
คิวเฮ้าส์คอนโด สุขุมวิท 79,5426041,,31,,,1,1,,,13.70759,100.60064
,6700000,,37,,0,1,,1,,13.738353,100.566138
ไลฟ์ อโศก-พระราม 9 ,4520000,,32,,,1,1,,,13.755352,100.564598
ไลฟ์ อโศก-พระราม 9 ,4130000,,32,,,1,1,,,13.755352,100.564598
นายน์ บาย แสนสิริ,6100000,16500,37,,,1,1,,,13.7214,100.497
,20000000,,104,,,3,3,,,13.74035,100.557293
,10000000,,34,,,1,1,,,13.741964,100.544311
โนเบิล รีโคล สุขุมวิท 19,7286627,,35,,,1,1,,,13.74207,100.56006
แอชตัน จุฬา-สีลม,7014566,,34,,,1,1,,,13.7311,100.53101
เอลลิโอ เดล เรย์ สุขุมวิท 64,2200000,,24,,6,1,,1,,13.684854,100.604686
โหมด สุขุมวิท 61,8950000,,44,,,1,1,,,13.7227,100.583
เดอะ ไลน์ จตุจักร-หมอชิต,7000000,23000,35,,,1,1,,,13.806,100.557
วิช แอท สามย่าน,9422022,,67,,,2,2,,,13.73206,100.52644
,11000000,,144,,,3,2,,1,,
,8737000,,60,,,2,2,,,13.7402,100.59
วายน์ สุขุมวิท,8650000,,69,,,2,2,,,13.7128,100.594
เดอะ ซิกเนเจอร์ บาย เออร์บาโน่,6500000,,34,,,1,1,,,13.7929,100.549
,7030000,,33,,,1,1,,,13.731102,100.531009
,4300000,,37,,8,2,,0,,13.661357,100.605642
,5100000,22800,102,,0,2,,1,,13.777851,100.540409
,22880000,82000,143,,0,2,,0,,13.733309,100.560361
,3490000,,24,,,,1,,,13.7478,100.548
,3560000,,35,,,1,,,,13.748598,100.5655
ริทึ่ม พหล-อารีย์,8800000,,67,,,2,2,,,13.7884,100.548
ไอดีโอ สุขุมวิท 93,4095000,,31,,,,1,,,13.6987,100.605
,11990000,,66,,,2,2,,,13.7476,100.528
,17900000,,54,,,1,1,,,13.7329,100.582
,180000,,326,,,4,4,,,13.723604,100.566878
,12000000,,195,,0,4,,0,,13.742862,100.572198
,6690000,,32,,0,1,,1,,13.722739,100.566139
,15800000,,70,,0,2,,0,,13.743762,100.548609
,7420000,,42,,0,1,,0,,13.747925,100.545775
,7900000,,61,,,2,2,,,13.72181,100.49781
เอลลิโอ เดล เนสต์,4995000,,52,,0,2,,0,,13.678769,100.615364
,5690000,,44,,0,1,,0,,13.756576,100.540884
,2700000,,57,,17,2,,0,,13.754686,100.626194
,2700000,,67,,,2,1,,,13.677679,100.642425
แอชตัน จุฬา-สีลม,6237300,,33,,,1,1,,,13.7311,100.531
,31500000,,186,,,4,4,,,13.7441,100.587
,8500000,,62,,,2,2,,,13.714383,100.602253
วีธารา สุขุมวิท 36,4264179,,30,,0,1,,0,,13.724448,100.576814
,5500000,,,,,1,1,,,13.714377,100.492721
,7050000,,35,,17,1,,1,,13.730267,100.587398
,6399021,,30,,,,1,,,13.72247,100.58455
เดอะ ซิกเนเจอร์ บาย เออร์บาโน่,6500000,,34,,,1,1,,,13.7929,100.549
ดี 25 ทองหล่อ,3800000,,35,,0,1,,0,,13.739152,100.582745
,5220000,,24,,,,1,,,13.72273,100.577988
,26000000,,106,,0,2,,0,,13.739067,100.542914
เดอะ รูม สุขุมวิท 69 ,5200000,,40,,0,,,0,,13.714251,100.592707
เดอะ ริเวอร์,78750000,,350,,0,5,,1,,13.720439,100.509914
,4837506,,37,,0,1,,0,,13.705855,100.597221
,5900000,,31,,0,1,,0,,13.753882,100.529686
,6970000,,35,,,1,1,,,13.731223,100.585851
,8100000,62000,90,,0,2,,0,,13.739469,100.543488
,7520000,,43,,0,2,,0,,13.704186,100.60185
ไอดีโอ คิว ราชเทวี,9224270,35000,48,,,2,1,,,13.75269,100.53386
,2450000,,29,,0,1,,0,,13.823063,100.532716
ฟินน์ อารีย์,5900000,20000,28,,11,1,,1,,13.779646,100.544598
,11500000,,53,,,2,2,,,13.683387,100.548229
,4560000,,50,,,1,1,,,13.80444,100.57619
ไลฟ์ อโศก-พระราม 9 ,3430000,,28,,,,1,,,,
,6800000,,43,,,1,1,,,13.725253,100.570961
โนเบิล รีมิกซ์,,,44,,12,1,,1,,13.724749,100.577298
ไฮฟ์ ตากสิน,7800000,,72,,,2,2,,,13.7214,100.503
,1640000,7500,28,,7,1,,1,,13.822146,100.576703
,6020000,,49,,,2,1,,,13.712082,100.595331
,7700000,,130,,,3,2,,1,,
,9200000,,35,,,1,1,,,13.7311,100.531
,9500000,,45,,0,2,,0,,13.735972,100.562588
,14500000,,110,,,2,2,,,13.726547,100.567412
,5665000,,48,,,1,1,,,13.73038,100.587924
เวอร์ทิค พระราม 4 - สยาม,9224270,33000,56,,,2,2,,,13.73203,100.5255
เดอะ ไลน์ จตุจักร-หมอชิต,11300000,45000,60,,,2,2,,,13.806,100.557
,2400000,,31,,6,1,,0,,13.706892,100.598176
เดอะ แบงค็อค ทองหล่อ,28467748,,,,0,2,,0,,13.756331,100.501765
เดอะ ไลน์ จตุจักร-หมอชิต,4920060,,26,,,,1,,,13.8062,100.5562
,5871000,,36,,0,1,,0,,13.737175,100.583555
,6480000,,37,,0,1,,0,,13.730443,100.577071
โซซิโอ ร่วมฤดี,5950000,,51,,0,1,,0,,13.735902,100.550772
,13500000,,,,0,1,,0,,13.730149,100.588704
เดอะ ซี้ด มูซี่,6700000,,44,,0,1,,0,,13.72569,100.569984
,5539720,,30,,,,,,,13.708903,100.598517
เดอะ โมนูเมนต์ สนามเป้า,13376018,,53,,,1,1,,,13.76886,100.54021
ไอดีโอ คิว จุฬา-สามย่าน,6880000,23000,35,,0,,,1,,13.733499,100.526769
,15900000,,135,,0,3,,0,,13.720017,100.521281
ศุภาลัย ปาร์ค รัชโยธิน,3300000,,49,,14,2,,1,,13.830215,100.562602
รีเจ้นท์ 2,980000,,31,,3,1,,0,,13.888212,100.600278
,3850000,,26,,,1,1,,,13.7639,100.569
ริทึ่ม อโศก 2,3697314,,22,,,,1,,,13.7538,100.565
,13416000,,145,,6,3,,0,,13.737367,100.58967
,6940000,,35,,,1,1,,,13.747864,100.548372
,12604693,,61,,,1,1,,,13.70832,100.5201
ไฮฟ์ ตากสิน,8200000,,66,,,2,2,,,13.7214,100.503
The Room สุขุมวิท 62,5600000,,45,,6,1,,0,,13.690142,100.608199
,9500000,,100,,,3,2,,,,
เวีย 49,14500000,61000,64,,,2,2,,,13.7304,100.576
,11880000,,81,,,1,,,,13.752673,100.533663
โนเบิล รีไฟน์,10950000,,51,,8,1,,0,,13.728331,100.570729
ริทึ่ม อโศก 2,4432414,,28,,,1,1,,,13.75427,100.56447
,4500000,,38,,0,1,,0,,13.724427,100.581964
,8000000,,48,,0,2,,0,,13.692036,100.607939
,5990000,,35,,,1,1,,,13.747797,100.548437
,26000000,,115,,0,4,,0,,13.727628,100.581663
,5871000,,36,,,1,1,,,13.737176,100.583546
,5300000,,44,,0,1,,0,,13.749738,100.556045
แอชตัน สีลม,25639432,,87,,,,2,,,13.7261,100.52695
,3650000,,26,,,,,,,13.817434,100.562714
,3800000,,30,,16,1,,1,,13.712821,100.594265
,2300000,,48,,0,1,,1,,13.690854,100.534535
,23046897,58000,125,,,2,2,,,13.71084,100.50916
,5097543,,35,,,1,1,,,13.817434,100.562714
,1600000,,,,8,1,,0,,13.687013,100.637707
เดอะ แคปปิตอล ราชปรารภ-วิภา,4460000,,33,,,,,,,13.76378,100.54593
,14660000,,61,,,2,2,,,13.7225,100.566
ริทึ่ม รัชดา,10590000,,73,,,,,,,13.79875,100.57586
,3222053,,26,,,,1,,,13.754192,100.562692
,9500000,,103,,,3,2,,,13.75889,100.567148
,5800000,,85,,,1,1,,,13.7023,100.594
,16500000,,73,,0,1,,0,,13.723319,100.566608
,4890000,,36,,0,1,,0,,13.722078,100.497857
,2750000,,50,,7,1,,1,,13.700022,100.535732
,11700000,38000,80,,18,2,,1,,13.722512,100.538418
,10058000,55000,107,,0,2,,0,,13.724621,100.58278
ไลฟ์ สุขุมวิท 48,5500000,24000,42,,33,1,,1,,13.711559,100.594627
,12000000,,48,,,1,1,,,13.743762,100.548609
,8000000,22000,46,,24,1,,1,,13.70717,100.600106
,9900000,,65,,20,2,,0,,13.706754,100.599589
,16000000,,250,,0,4,,0,,13.737367,100.58967
,9270000,,65,,,2,2,,,13.749515,100.561981
,5200000,,48,,6,2,,0,,13.800691,100.573335
,13900000,,55,,20,1,,0,,13.731556,100.570854
,14300000,,108,,0,2,,0,,13.739322,100.567576
,38000000,,232,,0,4,,0,,13.731952,100.583539
,9350000,,52,,,2,1,,,13.7906,100.546
,50000,14900000,52,,12,1,,0,,13.728051,100.572452
เดอะรอยัล ศาลาแดง,28130000,85000,145,,0,3,,0,,13.725709,100.537283
,88000000,200000,192,,33,3,,3,,13.723829,100.52783
,12950000,60000,137,,,3,3,,,13.7226,100.537
,15000000,,260,,0,4,,0,,13.721206,100.565441
,45000000,,126,,,3,2,,,13.722739,100.566139
เดอะ บลูม สุขุมวิท 71,10900000,,88,,1,2,,1,,13.713282,100.594288
โซซิโอ ร่วมฤดี,5370000,,51,,0,1,,1,,13.735902,100.550772
เดอะ เครสท์ สุขุมวิท 34,18720000,65000,78,,0,2,,0,,13.725448,100.576538
,17200000,,53,,0,1,,0,,13.743752,100.548719
แอชตัน จุฬา-สีลม,7240000,,33,,,1,1,,,13.731102,100.531009
,2600000,15000,26,,0,1,,0,,13.713489,100.464701
,6230000,,30,,,,1,,,13.72247,100.58455
,3990000,16000,31,,9,1,,1,,13.780547,100.573961
โนเบิล รีมิกซ์,4830000,27000,30,,0,1,,0,,13.724749,100.577298
,6170000,,48,,,1,1,,,13.72273,100.527349
,3158949,,25,,,,,,,,
,55500000,,231,,0,3,,0,,13.720439,100.509914
ริทึ่ม อโศก 2,4541240,,28,,,1,1,,,13.75427,100.56447
ควอทโทร บาย แสนสิริ,19600000,,,,0,2,,0,,13.727393,100.581584
,12900000,,64,,0,2,,0,,13.717076,100.516537
แอสปาย สุขุมวิท 48,3724000,18000,38,,0,1,,0,,13.711258,100.593974
ไลฟ์ รัชดาภิเษก,5080000,20000,38,,,1,1,,,13.78302,100.57459
โนเบิล บี ไนน์ทีน,8021483,,35,,,1,1,,,13.74118,100.5599
ไลฟ์ อโศก,4213136,,29,,,1,1,,,13.75064,100.56436
เดอะโคลเวอร์,4880000,,46,,,1,1,,1,,
,3096301,,34,,,1,1,,,13.7023,100.54225
,1990000,,31,,9,1,,0,,13.686645,100.42051
,18380000,,132,,,,,,,13.7398,100.54102
โนเบิล รีวอลฟ์ รัชดา,4570000,,29,,,1,1,,,13.76369,100.56947
คิว คอนโด อโศก ,8020000,,37,,,,,,,13.74824,100.56273
,6000000,28000,69,,,2,2,,,13.7221,100.588
สกาย วอล์ค คอนโดมิเนียม,8200000,,54,,,1,1,,1,,
,36000000,,180,,0,3,,0,,13.724122,100.566646
,4999000,,34,,,1,1,,,13.6987,100.605
เดอะ ไลน์ จตุจักร-หมอชิต,6294208,20000,26,,,1,1,,,13.8062,100.5562
,6600000,18000,40,,,1,1,,,13.7914,100.549
โนเบิล รีมิกซ์,8050000,40000,50,,0,1,,0,,13.724749,100.577298
,11000000,50000,55,,,1,1,,,13.735,100.547
ไลฟ์ อโศก,5220000,,35,,,1,1,,,13.750507,100.563889
