CondoName,SalePrice,RentPrice,RoomArea,UnitNbr,FloorNbr,nbrBed,nbrBath,nbrPark,nbrAirCon,Latitude,Longitude
,20000000,,112,,,2,2,,,13.740352,100.557293
,19800000,70000,79,,,2,2,,,13.7319,100.571
โนเบิล โซโล,6500000,,52,,,1,1,,1,,
สาทรพลัส บายเดอะการ์เดนท์,5150000,,50,,,1,1,,,13.7158,100.547
,6350000,,57,,,1,1,,,13.77596,100.54177
พาร์ค 24 เฟส 1,6584799,,29,,,1,1,,,13.72552,100.56563
,21000000,,295,,,2,3,,,13.72655,100.508356
,3262839,,31,,,1,1,,,13.71095,100.60234
เดอะ ไลน์ จตุจักร-หมอชิต,7240000,,27,,,1,1,,,13.8062,100.5562
,13500000,52000,58,,0,2,,1,,13.721175,100.579126
,1600000,,31,,6,1,,1,,13.688008,100.491007
,6000000,,62,,,2,2,,,,
ไลฟ์ อโศก,4778624,,29,,,1,1,,,13.75064,100.56436
,6232000,,31,,,1,1,,,13.721271,100.584544
,10560000,45000,55,,0,1,,0,,13.723186,100.582997
ดิ เอส สุขุมวิท 36,28898805,,77,,,2,2,,,,
เดอะ ลุมพินี 24,7900000,27000,31,,22,1,,1,,13.722928,100.566434
The Room พระราม 4,8240000,,45,,0,1,,1,,13.736126,100.521059
ไลฟ์ อโศก,7770000,,55,,,2,2,,,13.750507,100.563889
โนเบิล รีมิกซ์,9900000,40000,68,,0,1,,1,,13.724484,100.577247
อกัสตัน สุขุมวิท 22,8800000,40000,56,,,1,1,,,13.7251,100.564
,15000000,,144,,,1,3,,1,,
ทีล สาทร-ตากสิน,5968645,,58,,,2,2,,,13.72037,100.49285
,6860000,,35,,,1,1,,,13.747864,100.548372
,9530000,,33,,,1,1,,,,
,5074326,25000,60,,,1,1,,,13.73844,100.55406
,5100000,22000,35,,,1,1,,,13.7128,100.594
,7524000,,28,,1,1,,0,,13.730869,100.579384
นายน์ บาย แสนสิริ,4937205,,37,,,1,1,,,13.72181,100.49781
อกัสตัน สุขุมวิท 22,12750000,,85,,14,2,,1,,13.725176,100.563992
ไอดีโอ คิว จุฬา-สามย่าน,7240000,,34,,,,,,,13.73336,100.5267
คาซ่า คอนโด สุขุมวิท 97 ,8890000,,100,,,2,2,,,13.69795,100.60671
คิว คอนโด อโศก ,15000000,45000,60,,15,2,,0,,13.748806,100.563073
,7460000,,35,,,1,1,,,13.731102,100.531009
,6600000,,46,,,1,1,,,13.739281,100.572687
,5400000,,79,,7,2,,1,,13.67054,100.624507
,10500000,,80,,,1,2,,,13.746904,100.556472
เดอะ ลิงค์ แอดว๊านซ์ สุขุมวิท 50 (Back up),3200000,,35,,,,1,,,13.68657,100.60546
,6560000,,31,,,1,1,,,13.7311,100.531
,7500000,,41,,,,,,,,
,9000000,,51,,0,2,,0,,13.756331,100.501765
,6200000,,41,,17,1,,1,,13.756331,100.501765
ดิ แอดเดรส สุขุมวิท 61,20050000,100000,113,,,2,2,,,13.72552,100.57028
,19000000,,105,,34,2,,1,,13.723704,100.566898
,51200000,,137,,0,2,,1,,13.73096,100.570825
,7500000,,51,,2,1,,0,,13.7252,100.569
เดอะ เทรนดี้ คอนโดมิเนียม,12000000,,159,,0,2,,0,,13.74245,100.557811
,7350000,,61,,,2,2,,,13.776597,100.484794
วอร์เตอร์มาร์ค เจ้าพระยา ริเวอร์,14260000,,100,,,2,2,,,13.71054,100.50085
ซิตี้รูม รัชดา-สุทธิสาร,4070000,,38,,,1,1,,,13.789904,100.572526
ไอดีโอ โมบิ อโศก,11000000,,55,,17,2,,0,,13.756397,100.565865
,13000000,,252,,18,3,,0,,13.719958,100.589374
เอ็ม ทองหล่อ 10,4833248,,30,,0,1,,0,,13.730752,100.586862
,19450000,,58,,,1,1,,,13.743491,100.548409
,25060000,80000,358,,0,2,,0,,13.735821,100.568503
,8000000,,48,,0,2,,0,,13.692036,100.607939
,3300000,,32,,15,1,,0,,13.743545,100.586667
แอชตัน อโศก,8200000,,34,,,1,1,,1,,
เดอะ ลาไนน์ สาทร,15000000,,150,,,3,2,,1,,
วิทยุคอมเพล็กซ์,13000000,,100,,0,2,,1,,13.747547,100.549741
เดอะ ลุมพินี 24,14300000,,54,,12,2,,1,,13.723074,100.566336
,46010000,150000,215,,0,4,,0,,13.741234,100.54931
ไนท์บริดจ์ ไพร์ม สาทร,5660000,,37,,,,,,,13.7168,100.53313
,12800000,,65,,,1,1,,1,,
,3060000,,25,,,,1,,,13.755352,100.564598
ลุมพินี เพลส วอเตอร์คลิฟ,5500000,,79,,,3,2,,,13.71638,100.511972
,2900000,15000,29,,9,1,,1,,13.679178,100.527789
,11800000,47000,120,,0,3,,2,,13.730266,100.579308
ไอดีโอ คิว จุฬา-สามย่าน,6690000,,33,,,1,1,,,13.73336,100.5267
อมันตา ลุมพินี,7091400,33000,53,,0,1,,0,,13.723324,100.550812
,10900000,,68,,0,2,,0,,13.725811,100.570678
แมกโนเลียส์ ราชดำริ บูเลอวาร์ด,23000000,,97,,,2,2,,,13.7457,100.541
แบงค์คอกเฟลิซ สุขุมวิท 69,9300000,40000,79,,3,3,,1,,13.715969,100.591997
,6500000,,54,,0,1,,0,,13.730482,100.575624
,1500000,,31,,0,1,,1,,13.81628,100.535513
,6500000,26000,29,,11,1,,1,,13.722928,100.566434
,28000000,,165,,0,3,,0,,13.729821,100.565017
ดิ เอส อโศก,8990000,,45,,,1,1,,,13.72655,100.508356
,3900000,13500,39,,20,1,,1,,13.731688,100.584246
เดอะ ไลน์ อโศก-รัชดา,5765800,,35,,,1,1,,,13.7558,100.564
เอ็ม จตุจักร,4788119,,32,,,1,1,,,13.79722,100.55169
,2490000,,42,,1,1,,0,,13.789498,100.588922
,6148100,,33,,30,1,,0,,13.756397,100.565865
อมันตา ลุมพินี,19267200,100000,144,,0,3,,0,,13.723324,100.550812
ดิ เอ็มไพร์ เพลส สาทร,15500000,,107,,0,2,,0,,13.719527,100.531072
เดอะ รูม สาทร-เซนต์หลุยส์,5380000,,35,,,1,1,,,13.7074,100.52669
รีเจ้นท์ โฮม 22,1500000,,32,,4,1,,1,,13.704501,100.606953
,6700000,,42,,,1,1,,,13.704032,100.602
,6966676,,38,,,1,1,,,13.747797,100.548437
วิสซ์ดอม อเวนิว รัชดา-ลาดพร้าว,5263711,,34,,,1,1,,,13.805203,100.574228
แอสปาย สาทร-ท่าพระ,3060000,,30,,,1,1,,,13.71501,100.47866
,26265000,,93,,,2,2,,,13.725419,100.538238
,9520000,,35,,,1,1,,,,
,25802504,,84,,,2,2,,,13.73725,100.56277
,15600000,,76,,,2,2,,,13.7432,100.562
,7416000,,49,,0,1,,0,,13.759717,100.569091
,5090000,,29,,0,1,,0,,13.725516,100.566202
,60590000,260000,365,,0,3,,0,,13.733288,100.570782
เดอะ รูม สาทร-เซนต์หลุยส์,5751604,19000,35,,,1,1,,,13.7074,100.52669
,6900000,,92,,0,1,,0,,13.730097,100.591209
ดิ แอดเดรส สุขุมวิท 42,4887000,25000,45,,0,1,,0,,13.717128,100.585231
เดอะ ไลน์ จตุจักร-หมอชิต,6800000,,35,,,1,1,,,13.806,100.557
เวนโต้คอนโด,2084368,,33,,,1,1,,,13.82809,100.62168
ดิ แอดเดรส สาทร,13742300,,66,,,2,2,,,13.70832,100.5201
,4800000,,48,,0,1,,0,,13.729839,100.576286
,12000000,,150,,14,3,,1,,13.738747,100.555877
,19000000,,107,,,2,3,,1,,
เอช สุขุมวิท 43,7900000,,40,,,1,1,,1,,
,8240000,,83,,,2,2,,,13.730276,100.561111
ริทึ่ม สุขุมวิท 36 – 38,4591207,,24,,,,1,,,13.72161,100.57689
,3323906,,,,0,1,,0,,13.684282,100.605085
,5860000,,35,,,1,1,,,13.747797,100.548437
,10500000,40000,53,,32,2,,0,,13.715357,100.590687
,5504000,,35,,,1,1,,,13.780083,100.573424
,4850000,,35,,0,1,,0,,13.736118,100.560216
เซ็นทริค ห้วยขวาง สเตชั่น,4130000,,27,,,,,,,13.78032,100.57402
,24694207,,116,,16,3,,0,,13.742985,100.571138
,8700000,,88,,0,2,,0,,13.779867,100.542025
เวีย 49,11564800,60000,64,,0,1,,0,,13.73036,100.575864
,2950000,,32,,0,1,,0,,13.797599,100.556017
โนเบิล รีมิกซ์,12700000,,63,,0,1,,1,,13.724749,100.577298
บ้านกลางกรุง สยาม-ปทุมวัน,22500000,,133,,,2,3,2,5,13.752615,100.533142
ไลฟ์ อโศก-พระราม 9 ,3870000,,28,,,,1,,,,
,8463000,48000,78,,0,2,,0,,13.730581,100.576887
,4080000,,30,,,1,1,,,13.695005,100.60354
,6100000,,30,,,,1,,,13.7225,100.585
เดอะ ไลน์ จตุจักร-หมอชิต,4633200,,26,,,1,1,,,13.8062,100.5562
แอชตัน จุฬา-สีลม,7220000,,33,,,1,1,,,13.731102,100.531009
,38455200,300000,252,,0,4,,0,,13.739782,100.566072
พลัมคอนโด แจ้งวัฒนะ สเตชั่น,1750000,,26,,,1,1,,,13.881,100.587
อมันตา ลุมพินี,17000000,,98,,0,2,,0,,13.723018,100.55127
ลุมพินี พาร์ค นวมินทร์-ศรีบูรพา ,2712750,,45,,,2,2,,,13.79398,100.65216
,3470000,,38,,8,1,,265,,13.756331,100.501765
,45000000,,170,,,3,4,,,13.723244,100.566816
,27500000,85000,76,,21,2,,0,,13.731946,100.570703
แอชตัน สีลม,139200000,,48,,0,1,,0,,13.726016,100.526983
,3190000,,,,0,1,,0,,13.713733,100.478276
,1700000,,42,,2,1,,0,,13.687704,100.634711
,6000000,,40,,2,1,,0,,13.714246,100.593478
,10200000,,51,,,2,1,,,13.752739,100.533844
,8500000,35000,140,,0,1,,1,,13.730287,100.579382
,2700000,11000,37,,9,1,,1,,13.689275,100.608967
,15500000,,102,,0,3,,0,,13.759717,100.569091
,9730640,,45,,,1,1,,,,
,5850000,,45,,,1,1,,,13.724429,100.581964
ดี คอนโด รามคำแหง,1500000,,29,,,1,1,,,13.7499,100.607
,8675000,,35,,,1,1,,,13.7558,100.564
,13500000,,,,0,1,,0,,13.730149,100.588704
วีธารา สุขุมวิท 36,4382482,,30,,,1,1,,,,
,4890000,,27,,,1,1,,,13.752198,100.534716
,6100000,,40,,,1,1,,,13.7914,100.549
,7200000,,66,,9,2,,1,,13.787828,100.547366
ซีรีน เพลส,12200000,65000,79,,,2,2,,,13.7265,100.567
,6300000,,35,,,1,1,,,13.7158,100.575
ดิ เอส อโศก,19900000,,85,,,2,2,,,13.7432,100.562
โนเบิล รีโว สีลม,5200000,,34,,0,1,,1,,13.719677,100.520839
,27300000,,101,,,2,2,,,13.726628,100.536793
แอสปาย รัชดา–วงศ์สว่าง,2333867,,26,,,1,1,,,13.83074,100.52531
,5850000,,68,,,2,2,,,13.732733,100.573973
,4620000,,35,,,1,1,,,13.750507,100.563889
,7400000,,114,,12,2,,0,,13.708778,100.590586
,,,48,,21,1,,0,,13.684474,100.614083
เซนทริค อารี สเตชั่น,5350000,,30,,,,,,,13.77789,100.54245
,7300000,24000,55,,11,2,,1,,13.755874,100.565808
,8400000,,70,,7,2,,0,,13.734492,100.585849
The Room สุขุมวิท 21,7985000,34000,50,,0,1,,0,,13.743653,100.561327
แอสปาย พระราม9,6342600,,49,,,2,1,,,13.75442,100.56676
,7214380,,35,,,1,1,,,13.72247,100.58455
,6720000,,33,,,1,1,,,13.72552,100.56563
,10000000,45000,124,,0,3,,0,,13.744148,100.575355
วีธารา สุขุมวิท 36,5100000,,35,,,1,1,,1,,
,8600860,,100,,,3,3,,,13.715837,100.505659
,3523485,,61,,,1,1,,,,
,10200000,38000,58,,26,2,,1,,13.755803,100.565883
,15000000,,166,,,3,3,,,,
เดอะ ซี้ด มูซี่,6324000,38000,51,,0,1,,0,,13.72569,100.569984
,21300000,,84,,0,3,,0,,13.739676,100.556998
,8800000,,123,,4,1,,0,,13.747046,100.555952
โนเบิล รีโว สีลม,5120000,,34,,,1,1,,,13.71951,100.51949
,5500000,28000,43,,9,1,,0,,13.733178,100.529675
,8500000,,80,,,2,2,,,13.730482,100.575624
,5900000,,35,,,1,1,,,13.7158,100.575
โนเบิล เพลินจิต,25000000,,,,0,2,,0,,13.743752,100.548719
คิว หลังสวน,17943400,70000,73,,0,2,,0,,13.739067,100.542914
,3000000,,35,,18,1,,1,,13.706017,100.530697
,5015000,,29,,0,1,,0,,13.734917,100.557071
,7500000,,31,,18,1,,1,,13.735972,100.562588
,2090000,,29,,15,1,,1,,13.822625,100.532683
ไลฟ์ รัชดาภิเษก,5120000,22000,38,,,1,1,,,13.78302,100.57459
,4100000,16000,28,,,1,1,,,13.713,100.6
,13800000,,157,,0,,,0,,13.739327,100.567532
,4000000,19000,40,,13,1,,1,,13.710941,100.601765
,5320000,,35,,,1,1,,,13.780083,100.573424
ไลฟ์ อโศก,5350000,,35,,,1,1,,,13.750507,100.563889
,2690000,11000,35,,25,1,,1,,13.819586,100.536334
,9604000,45000,98,,0,2,,0,,13.747949,100.55787
,44616500,,154,,,3,4,,,13.7423,100.556
,10000000,45000,47,,0,1,,0,,13.724821,100.577001
,7300000,,36,,0,1,,1,,13.716878,100.58494
,20000000,70000,85,,,2,2,,,13.7359,100.549
,4720000,20000,33,,,1,1,,,13.7136,100.601
,5220220,,31,,,,,,,13.708903,100.598517
,10590000,,68,,,2,2,,,13.7889,100.54527
,5290000,,35,,,1,1,,,13.755352,100.564598
,5973528,25000,34,,,1,1,,,13.71951,100.51949
,4320371,,29,,,,1,,,13.817434,100.562714
โนเบิล รีไฟน์,13370000,,57,,,1,1,,1,,
พาร์ค 24 เฟส 1,6200000,,34,,0,1,,0,,13.725516,100.566202
,2390000,10000,34,,5,1,,0,,13.83676,100.579842
ไฮฟ์ ตากสิน,7312380,,73,,,2,2,,,13.72189,100.49653
เอ็ม จตุจักร,3930000,,28,,,1,1,,,13.79722,100.55169
,17475000,,70,,0,1,,1,,13.730854,100.560679
,12500000,,92,,,2,2,,,13.7226,100.537
,3490000,,35,,8,1,,1,,13.788078,100.553029
ซีล บาย แสนสิริ,4650000,,34,,,1,1,,,13.7304,100.588
ริทึ่ม รางน้ำ,6510000,,35,,0,1,,0,,13.761049,100.53703
,9350000,,33,,,1,1,,,13.7197,100.522
,5850000,,36,,,1,1,,,13.735297,100.564495
ริทึ่ม สุขุมวิท 42,6390000,28000,27,,,1,1,,,13.7178,100.585
,8960000,,56,,,1,1,,,13.722751,100.525621
,23900000,60000,115,,7,2,,1,,13.728618,100.573007
,6500000,,74,,,2,2,,,,
,5000000,,82,,0,2,,0,,13.743918,100.581475
ไลฟ์ สุขุมวิท 48,4500000,,35,,0,2,,0,,13.711512,100.594775
ดิ แอดเดรส สุขุมวิท 42,4500000,,46,,0,1,,0,,13.717128,100.585231
เดอะ พาโน,9500000,,68,,0,1,,0,,13.674115,100.54322
ซิลเวอร์ เฮอริเทจ,36000000,,303,,0,3,4,0,,13.719854,100.579384
,5323000,,35,,7,1,,1,,13.746337,100.587398
,9372000,50000,71,,0,2,,0,,13.718617,100.527071
,13900000,45000,61,,,2,2,,,13.715,100.595
,44100000,160000,300,,0,3,,0,,13.726403,100.584208
,5410000,,33,,,1,1,,,13.7906,100.546
แอชตัน เรสซิเด้นซ์ 41,45870000,,137,,,3,3,,,13.73294,100.57282
