CondoName,SalePrice,RentPrice,RoomArea,UnitNbr,FloorNbr,nbrBed,nbrBath,nbrPark,nbrAirCon,Latitude,Longitude
เดอะ เทอร์ตี้ไนน์ ,18100000,,59,,21,1,,1,,13.731946,100.570703
,3650000,,26,,,,,,,13.817434,100.562714
,6695000,,70,,,2,1,,,13.742949,100.588953
,13000000,,69,,0,1,,0,,13.729356,100.562093
ไลฟ์ อโศก,3640000,,24,,,,1,,,13.750507,100.563889
,7250000,,35,,,1,1,,,13.7225,100.585
,8755000,,98,,,2,2,,,13.740266,100.557531
คอนโดเลต พิกเซล สาทร,3180000,13000,25,,11,1,,1,,13.715609,100.546373
,7000000,,35,,,1,1,,,13.746769,100.562783
,3300000,13000,35,,22,1,,0,,13.701947,100.517131
,2200000,,35,,16,1,,1,,13.811564,100.534414
,7104000,22000,48,,0,2,,0,,13.715969,100.591997
,6761000,,30,,0,1,,1,,13.725505,100.565748
,4140000,,29,,0,1,,0,,13.750497,100.563824
ริทึ่ม อโศก 2,4390892,,28,,,1,1,,,13.7538,100.565
ไลฟ์ อโศก,4690000,,35,,,1,1,,,13.750507,100.563889
ไลฟ์ อโศก-พระราม 9 ,4070000,,32,,,1,1,,,13.755352,100.564598
,35500000,,161,,,3,3,,,13.723244,100.566816
,18500000,,44,,,1,1,,,13.746748,100.544107
,7350000,,35,,6,1,,1,,13.721175,100.579126
,21669200,100000,142,,0,2,,0,,13.739782,100.566072
,4900000,,33,,,1,1,,,13.731016,100.582693
,3300000,,31,,,1,1,,,13.717258,100.482319
,26900000,,290,,0,4,,0,,13.732298,100.574337
ไลฟ์ อโศก,7490000,,55,,,2,2,,,13.750507,100.563889
เดอะ ริเวอร์,32000000,,,,0,3,,0,,13.720439,100.509914
ดิ แอดเดรส สุขุมวิท 61,13875000,75000,75,,0,2,,0,,13.725503,100.583689
,24200000,,92,,,2,2,,1,,
,57200000,80000,400,,0,4,,0,,13.751037,100.532598
ควอทโทร บาย แสนสิริ,29000000,,122,,,3,3,,1,,
ไอดีโอ โอทู,2536902,,27,,,1,1,,,13.67334,100.60481
บลอคส์ 77,4100000,18000,40,,10,1,,1,,13.71036,100.601915
เดอะ เบส พระราม 9 - รามคำแหง,4100000,15000,32,,,1,1,,,13.7481,100.605
เดอะ ซี้ด มูซี่,5300000,,43,,,1,1,,,13.72525,100.57096
,5080000,18800,49,,0,2,,1,,13.712821,100.594265
,11000000,,44,,,1,1,,,13.7421,100.544
วอเตอร์ฟอร์ต สุขุมวิท 50,5175000,,60,,,2,2,,,13.7071,100.593
,130000000,,432,,,6,5,,,13.74035,100.557293
,5600000,,44,,11,1,,1,,13.731923,100.58375
เดอะ ลุมพินี 24,6000000,,28,,,1,1,,,13.72253,100.56624
ไอวี่ ทองหล่อ,17500000,80000,86,,21,2,,0,,13.737228,100.583538
,4100000,,60,,0,2,,0,,13.707054,100.593744
ไอวี่ ทองหล่อ,9500000,35000,43,,11,1,,1,,13.737228,100.583538
