CondoName,SalePrice,RentPrice,RoomArea,UnitNbr,FloorNbr,nbrBed,nbrBath,nbrPark,nbrAirCon,Latitude,Longitude
,8800000,34800,68,,55,2,,1,,13.788633,100.545264
วัน ทองหล่อ สเตชั่น,4900000,,49,,,1,1,,,13.7218,100.58
,8500000,,53,,0,2,,0,,13.743608,100.561259
,9000000,,,,2,2,,0,,13.676021,100.518074
,4840000,,32,,,1,1,,,13.755352,100.564598
,14214000,,47,,,1,1,,,13.743767,100.548608
เดอะ ไลน์ พหลโยธิน-ประดิพัทธ์,5990000,,34,,,1,1,,,13.7906,100.546
,3621000,,26,,,,1,,,,
,4790000,,60,,,1,1,,,,
โนเบิล เพลินจิต,12200000,,49,,0,1,,0,,13.743535,100.548669
เดอะ เบส สุขุมวิท 77,3500000,16000,30,,,1,1,,,13.7108,100.602
,12215000,,55,,,2,2,,1,,
,7500000,,59,,2,1,,0,,13.736884,100.576973
สิริ แอท สุขุมวิท,15000000,60000,70,,27,2,,1,,13.722518,100.579194
,4460000,,34,,,1,1,,,13.6987,100.605
,7700000,,130,,,3,2,,1,,
ไซมิส สุรวงศ์,6438600,,42,,0,1,,0,,13.729786,100.527884
,6000000,,37,,,1,1,,,13.7214,100.497
ดิแอดเดรสสยาม,5754000,25000,42,,0,1,,0,,13.752121,100.534351
ดิ แอดเดรส สาทร,9246816,,56,,,1,1,,,13.70832,100.5201
,1900000,,35,,,1,1,,,,
เอช สุขุมวิท 43,7990000,28800,43,,0,1,,1,,13.732527,100.573972
,19000000,,84,,0,2,,1,,13.727628,100.581663
The Room สาทร,16665000,,78,,,2,2,,,13.7074,100.52669
,10500000,,78,,5,1,,1,,13.686258,100.610566
ไลฟ์ อโศก,8590000,,55,,,2,2,,,13.750507,100.563889
,6700000,,34,,0,1,,1,,13.716878,100.58494
,8500000,,,,,,,,,13.632944,100.50294
,30000000,,340,,19,3,,1,,13.733236,100.578052
,6410000,,35,,,1,1,,,13.747864,100.548372
,16360000,,61,,,1,1,,,13.727,100.51
,6660000,29000,45,,0,1,,0,,13.707897,100.600622
ริทึ่ม สุขุมวิท,7230000,,45,,,1,1,,,13.70665,100.6
,7800000,,104,,0,2,,0,,13.747076,100.556064
,9435000,,111,,,2,2,,,,
,8800000,32000,48,,0,1,,0,,13.756046,100.501878
,1290000,,26,,5,1,,0,,13.757008,100.796443
เอดจ์ สุขุมวิท 23,6089391,,30,,,1,1,,,13.73963,100.56309
,5566327,,47,,,2,1,,,13.78302,100.57459
เดอะ ไลน์ ราชเทวี,8630000,,33,,,,,,,13.8062,100.5562
28 ชิดลม,17600000,,51,,,1,1,,,13.7468,100.544
แบงค์คอก ฮอไรซอน เพชรเกษม,2112000,10000,31,,,1,1,,,13.71399,100.44115
,4100000,,32,,15,1,,0,,13.782579,100.574444
เดอะ โมนูเมนต์ สนามเป้า,12700000,,53,,,1,1,,,13.7693,100.54
,9200000,,61,,0,2,,1,,13.775762,100.542964
,6700000,,35,,,1,1,,,13.747864,100.548372
,11500000,,129,,0,2,,0,,13.739469,100.543488
เดอะ บริส นราธิวาส,5250000,21000,47,,14,1,,1,,13.696289,100.54466
,19950000,,87,,,2,2,,,13.746769,100.562783
,9600000,,45,,,1,1,,,13.743762,100.548609
เดอะ เครสท์ สุขุมวิท 34,9500000,,46,,0,1,,0,,13.725448,100.576538
,20000000,,417,,,3,3,,,,
