CondoName,SalePrice,RentPrice,RoomArea,UnitNbr,FloorNbr,nbrBed,nbrBath,nbrPark,nbrAirCon,Latitude,Longitude
ไอดีโอ คิว ราชเทวี,6910000,,34,,,,,,,13.75269,100.53386
แอชตัน มอร์ฟ 38,16500000,,75,,,1,2,,1,,
,7100000,,61,,,2,2,,,13.77834,100.57409
,5690000,,34,,,1,1,,,13.7906,100.546
ไอดีล 24 สุขุมวิท 24 ,66000000,,325,,,4,4,,,13.7236,100.567
,3300000,14500,30,,29,1,,0,,13.711159,100.602368
,2411333,,30,,,1,1,,,,
,6800000,,29,,0,1,,1,,13.725505,100.565748
แอชตัน เรสซิเด้นซ์ 41,40000000,160000,137,,,3,3,,,13.733,100.573
,4500000,,57,,11,2,,1,,13.83057,100.53988
,6800000,,29,,0,1,,1,,13.725505,100.565748
ชาโตว์ อินทาวน์ รัชดา 20,2820000,,25,,,1,1,,,13.7926,100.57575
เดอะโคสต์ แบงค็อก,5800000,,45,,,1,1,,,13.67152,100.60577
,14500000,,60,,0,1,,1,,13.718495,100.520318
The Room สาทร-ตากสิน,8016312,,67,,,2,2,,,13.71774,100.48349
,11500000,,80,,,2,2,,,13.726547,100.567412
แอสปาย พระราม 4,2431448,,28,,,1,1,,,13.71219,100.58449
ริทึ่ม รัชดา,10851000,,75,,,2,2,,,13.79875,100.57586
,6020000,,38,,,1,1,,,13.79491,100.55058
The Room สุขุมวิท 21,21390000,,128,,,,,,,13.71444,100.59283
เซอร์เคิล คอนโดมิเนียม,6500000,,44,,,1,1,,1,,
เดอะ ลิงค์ แอดว๊านซ์ สุขุมวิท 50 (Back up),3350000,,30,,,,,,,13.68657,100.60546
,24010000,,,,0,3,,0,,13.723319,100.566608
,7190000,,35,,,1,1,,,13.74376,100.556641
เดอะ ซี๊ด มิงเกิ้ล,4664000,21000,44,,0,,,0,,13.719949,100.539419
,14500000,,92,,0,2,,0,,13.722028,100.534139
,11000000,,128,,0,2,,0,,13.736422,100.571871
,2960023,,27,,,1,1,,,13.71296,100.60004
,28000000,70000,140,,48,2,,1,,13.71039,100.500848
,3612351,,26,,,1,1,,,,
,3400000,,26,,11,1,,1,,13.736843,100.560642
,14600000,,58,,,1,1,,,13.743762,100.548609
,6600000,,31,,,,1,,,13.731223,100.585851
,2530000,12000,33,,3,1,,0,,13.847164,100.640432
,8500000,,150,,2,2,,0,,13.744851,100.562611
,3994800,,31,,0,1,,0,,13.80596,100.53169
,15000000,,25,,8,21,,0,,13.711502,100.436105
