CondoName,SalePrice,RentPrice,RoomArea,UnitNbr,FloorNbr,nbrBed,nbrBath,nbrPark,nbrAirCon,Latitude,Longitude
,9450000,25000,122,,0,3,,1,,13.82516,100.630562
เดอะเน็กซ์ การ์เด้นสูท,5748197,38000,58,,,2,2,,,13.70363,100.59927
เดอะเน็กซ์ การ์เด้น มิกซ์,4100000,,52,,5,1,,0,,13.703094,100.599638
เดอะ เนสท์ สุขุมวิท 22,3710000,,28,,0,1,,1,,13.730364,100.565005
,1400000,,29,,,1,1,,,13.739658,100.642575
ดิ แอดเดรส สุขุมวิท 42,4800000,,45,,0,1,,0,,13.717128,100.585231
,14201698,,81,,,2,2,,,13.708903,100.598517
,10230000,,170,,,2,2,,,13.71683,100.52941
แอชตัน อโศก,7700000,,31,,,1,1,,,13.7391,100.561
The Room สุขุมวิท 21,19164000,82000,120,,0,2,,0,,13.743653,100.561327
,9110000,,32,,,1,1,,,13.7197,100.522
เดอะ ซี้ด เมมโมรี่ สยาม,6680000,,37,,,1,1,,,13.74788,100.52831
,2900000,,22,,0,1,,0,,13.81894,100.532129
,5191464,,26,,,1,1,,,,
เดอะ ลุมพินี 24,5870000,,,,0,1,,1,,13.723074,100.566336
,6700000,20000,41,,,1,1,,,13.7914,100.549
,3200000,,47,,0,2,,0,,13.710056,100.479197
,5460000,,56,,,2,2,,,13.712078,100.584329
เดอะ ไลน์ ราชเทวี,14960000,48000,55,,,2,1,,,13.7524,100.534
,4180000,14000,30,,,1,1,,,13.7108,100.602
,23548918,,86,,16,2,,0,,13.726016,100.526983
เดอะ เบส พระราม 9 - รามคำแหง,3000000,,29,,,1,1,,,13.7481,100.605
เดอะ เบส สุขุมวิท 77,3800000,,30,,,1,1,,,13.7108,100.602
เดอะโคลเวอร์,5700000,,46,,,1,1,,,13.72655,100.508356
,3737029,,32,,,1,1,,,13.75442,100.56676
เดอะเน็กซ์ การ์เด้นสูท,4500000,,51,,,1,1,,1,,
,3900000,,40,,,1,1,,,13.715091,100.588009
ไอดีโอ สุขุมวิท 93,3810000,,34,,,1,1,,,13.69863,100.6049
,7900000,,111,,,2,2,,,13.742835,100.573499
,9200000,,35,,,1,1,,,13.7311,100.531
ริทึ่ม พหล-อารีย์,8680800,,60,,,2,2,,,13.7889,100.54527
คลาส หลังสวน,9600000,40000,46,,0,1,,1,,13.742009,100.543841
แอชตัน อโศก,9081930,,34,,,1,1,,,13.7391,100.561
ไลฟ์ อโศก,5400000,,35,,,1,1,,,13.750507,100.563889
ไอดีโอ โมบิ อโศก,5900000,,33,,,,,,,13.70427,100.60203
,18800000,,126,,,2,3,,1,,
,480000,,26,,3,1,,1,,13.336636,100.93124
เดอะ ไลน์ พหลโยธิน-ประดิพัทธ์,4520599,,34,,,1,1,,,13.79052,100.54609
,7786800,,63,,0,1,,0,,13.736884,100.576973
ริทึ่ม พหล-อารีย์,5600000,,45,,,1,1,,,13.7884,100.548
เดอะ เบส พระราม 9 - รามคำแหง,2950000,,30,,0,1,,0,,13.748134,100.605926
ไลฟ์ อโศก,4202400,,29,,22,1,,1,,13.750497,100.563824
ไลฟ์ อโศก-พระราม 9 ,5820000,,40,,,1,1,,,,
ฟูลเลอตัน สุขุมวิท,18633025,70000,96,,,2,2,,,13.72178,100.58245
เดอะ เทรนดี้ คอนโดมิเนียม,9991000,,97,,0,2,,0,,13.741124,100.557866
,4280000,,29,,,1,1,,,13.750507,100.563889
15 สุขุมวิท เรสซิเดนซ์,15500000,,86,,,2,2,,1,,
เดอะ ดิโพลแมท 39,14769353,,54,,,1,1,,,13.731524,100.570693
,13700000,,70,,17,2,,1,,13.738363,100.566201
,8910000,,35,,,1,1,,,13.761437,100.536869
,4100000,25000,28,,,1,1,,,13.7558,100.564
,10000000,,240,,,3,3,,,,
,21900000,,218,,0,3,,1,,13.68805,100.548109
เดอะ พาโน ริเวอร์ฟรอนท์ ลิฟวิ่ง เซนเซชั่น,19027800,,138,,,2,2,,,13.6714,100.54182
ณ วรา เรสซิเดนซ์,11200000,,44,,,1,1,,,13.74187,100.5444
,14230000,,70,,,2,2,,,13.72247,100.58455
วินด์ สุขุมวิท 23,12000000,,75,,,2,2,,1,,
,4400000,,80,,,,1,,,,
คลิ๊กคอนโด สุขุมวิท 65,3900000,,44,,,1,1,,1,,
,2231600,,25,,0,,,0,,13.705709,100.590451
เอ็ม จตุจักร,4680000,,28,,,1,1,,,13.79722,100.55169
,1650000,,30,,3,1,,0,,13.67054,100.624507
,4300000,,67,,6,2,,1,,13.720242,100.530742
,8900000,,45,,14,1,,1,,13.760928,100.536155
,3700000,,30,,2,1,,1,,13.755496,100.514968
,5700000,,54,,,1,1,,,13.730482,100.575624
ไอดีโอ โมบิ อโศก,4790000,,26,,,,1,,,13.70427,100.60203
โว๊ค สุขุมวิท 16,5500000,,50,,1,1,,1,,13.728755,100.560908
,10500000,52000,96,,1,2,,0,,13.740424,100.572748
,4802500,,57,,0,1,,0,,13.70689,100.593023
เดอะ เบส สุขุมวิท 77,3760800,,31,,,1,1,,,13.7108,100.602
,5012911,,35,,,1,1,,,,
,16500000,,117,,5,3,,1,,13.714621,100.603415
,3550000,,30,,,1,1,,1,,
,9100000,,77,,0,2,,0,,13.753503,100.538287
,6180000,,34,,0,1,,0,,13.714251,100.592707
คิว คอนโด อโศก ,15000000,45000,60,,15,2,,0,,13.748806,100.563073
ควอทโทร บาย แสนสิริ,11050000,38000,50,,0,1,,0,,13.727393,100.581584
ไลฟ์ อโศก-พระราม 9 ,4270000,,32,,,1,1,,,13.755352,100.564598
,2200000,,26,,6,1,,1,,13.786518,100.571748
ทรีคอนโด เอกมัย,11069124,40000,88,,,2,2,,,13.715996,100.583542
สกาย วอล์ค คอนโดมิเนียม,25580000,,140,,,3,3,,,13.71425,100.59348
,10837052,,68,,,2,2,,,,
,5790000,,35,,,1,1,,,13.74376,100.55664
,23000000,,324,,,5,5,,,13.735153,100.553449
,33000000,,178,,,3,3,,,13.7402,100.566
ศุภาลัย ปาร์ค แยกเกษตร,2250000,,33,,23,1,,1,,13.83874,100.579786
,6700000,,28,,,1,1,,,13.7255,100.566
,9200000,,35,,,1,1,,,13.7391,100.561
,28000000,90000,150,,0,3,,0,,13.740929,100.557313
โนเบิล รีวีล,10608000,55000,68,,0,2,,0,,13.721543,100.58517
ดิ แอดเดรส อโศก,6956000,32000,47,,0,1,,0,,13.749554,100.561961
,5993000,,34,,0,1,,0,,13.728331,100.570729
,3600000,,35,,,1,1,,,,
ดีบุราพรานนก,3200000,,30,,,,1,,,13.7568,100.477
ริทึ่ม สาทร,5860124,,35,,,1,1,,,13.71677,100.51648
ไลฟ์ อโศก-พระราม 9 ,4970000,,35,,,1,1,,,,
เอ็ม พญาไท,12160000,50000,64,,0,1,,0,,13.760928,100.536155
,4650000,20000,35,,0,1,,0,,13.712821,100.594265
,1290000,,29,,14,1,,0,,13.754686,100.626194
วิสซ์ดอม สเตชั่น รัชดา-ท่าพระ,3429256,,33,,,1,1,,,13.7137,100.478395
เดอะ เครสท์ สุขุมวิท 34,8138250,,38,,,1,1,,,13.72529,100.5765
แอสปาย สุขุมวิท 48,7596458,45000,65,,,2,2,,,13.71118,100.59397
ไลฟ์ อโศก-พระราม 9 ,2860000,,25,,,,1,,,13.755352,100.564598
แอสปาย สุขุมวิท 48,5292000,28000,54,,0,2,,0,,13.711258,100.593974
,1999400,,,,0,,,0,,13.73116,100.530992
,3113906,,,,0,1,,0,,13.684282,100.605085
,3600000,,33,,,1,1,,,13.7466,100.606
,8240000,,52,,0,2,,0,,13.704026,100.602005
,6210000,,31,,,,1,,,13.72247,100.58455
,3430000,,34,,,1,,,,13.711388,100.594044
,11200000,52000,112,,0,2,,0,,13.733502,100.573232
,6000000,,94,,0,3,,0,,13.699883,100.536715
ไฮฟ์สุขุมวิท 65,4500000,,40,,,1,1,,,13.7203,100.588
,13527527,45000,60,,,1,1,,,13.72608,100.56801
แอชตัน จุฬา-สีลม,13700000,,66,,,2,2,,,13.731102,100.531009
,9730000,,56,,,2,2,,,13.7972,100.552
โนเบิล เพลินจิต,13900000,,61,,1,1,,1,,13.743535,100.548669
เดอะ ไลน์ จตุจักร-หมอชิต,11160000,,57,,,,,,,13.8062,100.5562
วาลเด้น อโศก,7344946,,35,,,1,1,,,,
,6122458,,30,,,1,1,,,,
,9050000,,50,,0,1,,0,,13.721795,100.524176
ศุภาลัย เอลีท แอท พญาไท,12385202,,94,,,,2,,,13.75699,100.53922
แอสปาย สาทร-ท่าพระ,3191687,,31,,,1,1,,,13.71501,100.47866
,50000000,,123,,40,2,,1,,13.723829,100.52783
เดอะ ริเวอร์,12782000,60000,77,,0,2,,0,,13.720439,100.509914
ควอทโทร บาย แสนสิริ,13500000,50000,50,,,1,1,,,13.7275,100.582
,6310000,,27,,,1,1,,,13.735397,100.567815
โนเบิล เพลินจิต,11000000,,45,,0,1,,0,,13.743535,100.548669
,5700000,,70,,0,1,,0,,13.722069,100.516927
,9000000,,65,,0,1,,0,,13.719527,100.531072
เซเรเน่ เพลส สุขุมวิท 24,9200000,,85,,,2,2,,1,,
เดอะโคลเวอร์,4880000,,46,,,1,1,,1,,
,7500000,,31,,18,1,,1,,13.735972,100.562588
ริทึ่ม สุขุมวิท 36 – 38,4680000,,24,,,,1,,,13.72161,100.57689
,14450000,,67,,,2,2,,,13.7147,100.605
,8800000,,80,,,2,2,,,13.730482,100.575624
,6598000,,35,,21,1,,0,,13.747922,100.548423
,3400000,18000,26,,,1,1,,,13.7136,100.601
,11086000,54000,46,,0,1,,0,,13.729946,100.581651
โว๊ค สุขุมวิท 16,5100000,,48,,0,1,,0,,13.728755,100.560908
,1000000,,36,,1,,,0,,13.940102,100.547507
ริทึ่ม รางน้ำ,6470000,,28,,,,1,,,13.76104,100.53706
,4081000,,22,,221,,,0,,13.754457,100.564379
,6100000,,70,,0,2,,0,,13.721736,100.588854
,1500000,,31,,0,1,,0,,13.81628,100.535513
,5750000,,54,,14,1,,0,,13.78806,100.542669
เดอะ ซี๊ด มิงเกิ้ล,8200000,,71,,0,2,,1,,13.719949,100.539419
,4720000,,31,,,1,1,,,13.7214,100.497
,4300000,22000,39,,27,1,,1,,13.75512,100.576281
,3570000,15000,30,,,1,1,,,13.7108,100.602
แอสปาย สุขุมวิท 48,5238000,29000,54,,0,2,,0,,13.711258,100.593974
,4650000,,36,,0,1,,0,,13.715609,100.546373
,21500000,,92,,,2,2,,,13.727561,100.581707
อินเตอร์ ลักส์ พรีเมียร์ สุขุมวิท 13 ,5730000,,36,,,1,1,,,13.7477,100.558
,13500000,,52,,,2,1,,1,,
,3219000,,27,,0,1,,0,,13.706876,100.634165
ไลฟ์ อโศก-พระราม 9 ,3420000,,28,,,,1,,,,
,4000000,19000,40,,13,1,,1,,13.710941,100.601765
เดอะ บลูม สุขุมวิท 71,5700000,,48,,0,2,,0,,13.713282,100.594288
,8800000,,174,,,2,3,,,,
,14040000,,252,,,3,3,,,13.73737,100.58968
ไอดีโอ โมบิ พระราม 9,9470000,45000,54,,,2,2,,,13.755901,100.565808
แอชตัน อโศก,20200000,,64,,,2,2,,,13.7391,100.561
,12000000,,47,,,1,1,,,13.743762,100.548609
