CondoName,SalePrice,RentPrice,RoomArea,UnitNbr,FloorNbr,nbrBed,nbrBath,nbrPark,nbrAirCon,Latitude,Longitude
,4110000,,24,,,,1,,,13.795858,100.550205
เดอะ พาร์คแลนด์ รัชดา-ท่าพระ,2070000,,35,,,1,1,,,13.71039,100.479278
นิมิตร หลังสวน,49680000,,138,,,3,3,,,13.735221,100.54161
แชปเตอร์วัน มิดทาวน์ ลาดพร้าว 24,3980000,,30,,,1,1,,,13.806471,100.572747
ไดมอนด์ รัชดา คอนโดมิเนียม,5860000,,60,,,2,2,,,13.774692,100.573953
เดอะ ลุมพินี 24,6710000,,32,,,1,1,,,13.722535,100.566242
,4020000,,32,,,1,1,,,13.754357,100.563878
แวนเทจ รัชวิภา,4370000,,48,,,1,1,,,13.830989,100.560297
ไอดีโอ คิว สยาม - ราชเทวี,5520000,,30,,,1,1,,,13.75301,100.533877
โนเบิล รีไฟน์,11700000,53000,48,,,1,1,,,13.728365,100.568836
ศุภาลัย ลอฟท์ @ สถานีตลาดพลู,11000000,,121,,,3,2,,,13.711298,100.479447
แอชตัน อโศก,8200000,,30,,,1,1,,,13.738898,100.5609
เดอะ ไลน์ ราชเทวี,6950000,,28,,,1,1,,,13.752446,100.533475
เมโทร ปาร์ค สาทร,1500000,,43,,,1,1,1,2,13.708327,100.451058
,2900000,,34,,,1,1,,,13.713167,100.471447
,7590000,,63,,,1,1,,,13.724999,100.582888
,8590000,,41,,,1,1,,,13.729079,100.591623
,3890000,,48,,,1,1,,,13.715089,100.588014
,28730000,,461,,,4,5,,,13.735154,100.553447
,4460000,16000,35,,,1,1,,,13.707177,100.585732
วายน์ สุขุมวิท,4450000,18000,36,,,1,1,,,13.712821,100.594265
ไลฟ์ อโศก,4250000,,29,,,1,1,,,13.750283,100.564773
ไลฟ์แอทสุขุมวิท 67,5620000,,44,,,1,1,,,13.717117,100.589111
,3940000,,35,,,1,1,,,13.79728,100.552184
ซิทริน สาทร-ตากสิน,3200000,,35,,,1,1,,,13.721458,100.492741
,10500000,,35,,,1,1,,,13.738779,100.561802
วินด์ รัชโยธิน ,4774000,17000,40,,,1,1,,,13.828605,100.566228
คอนโด ยู ดีไลท์ แอท อ่อนนุช สเตชั่น,2700000,,30,,,1,1,,,13.711158,100.603783
เดอะ คีย์ สาทร-เจริญราษฎร์,6181443,,56,,,2,2,,,13.701033,100.516013
ลุมพินี คอนโดทาวน์ รามอินทรา-ลาดปลาเค้า 2,1350000,,23,,6,1,1,1,1,13.859185,100.610948
ไลฟ์ อโศก,5390000,,35,,,1,1,,,13.750283,100.564773
ไอดีโอ โมบิ สุขุมวิท,3500000,,21,,,1,1,,,13.704024,100.602008
,2520000,,29,,,,1,,,13.712998,100.465803
โนเบิล รีวีล,7600000,,55,,,1,1,,,13.721856,100.584714
เดอะ ล็อฟท์ เย็นอากาศ,42400000,150000,304,,,4,6,,,13.708665,100.545584
ดิ อินฟินิตี้,35000000,,140,,,2,2,,,13.723329,100.529204
แอสปาย สาทร-ตากสิน ทิมเบอร์ โซน,2670000,,31,,,1,1,,,13.715635,100.479962
,5000000,20000,37,,,,1,,,13.714246,100.593478
,6500000,,84,,,2,2,,,13.699728,100.537118
ซีนิธ เพลส สุขุมวิท 42,4500000,,43,,,1,1,,,13.716139,100.586119
ดิ เอ็มไพร์ เพลส สาทร,14840000,,100,,,2,2,,,13.719323,100.531126
,3390000,,26,,,,1,,,13.698563,100.604805
เอ สเปซ อโศก-รัชดา,2500000,11000,35,,,1,1,,,13.75685,100.560255
ไลฟ์ แอท รัชดา-ห้วยขวาง,4100000,18000,40,,,1,1,,,13.778809,100.574207
ไอดีโอ คิว จุฬา-สามย่าน,5980000,,34,,,1,1,,,13.733349,100.527144
,16000000,65000,105,,,2,2,,,13.721778,100.582453
เดอะ ไลน์ ราชเทวี,17120000,,61,,,2,2,,,13.752446,100.533475
เดอะ ซี้ด มูซี่,5800000,,52,,,1,1,,,13.725252,100.570963
เดอะ เมท,18200000,52500,94,,,2,2,,,13.72203,100.534139
นิช โมโน รัชวิภา,2770000,,35,,,1,1,,,13.830892,100.540084
โนเบิล รีไฟน์,15000000,60000,70,,,2,2,,,13.728365,100.568836
,6920000,,63,,,2,2,,,13.744287,100.575389
เออร์บาโน่ แอบโซลูท สาทร-ตากสิน,3300000,16500,30,,,,1,,,13.721125,100.507202
ไนท์บริดจ์ ไพร์ม สาทร,3900000,,24,,,1,1,,,13.716801,100.533128
ไอดีโอ สุขุมวิท 93,3610000,,27,,,,1,,,13.698563,100.604805
ศุภาลัย เวลลิงตัน ,17600000,85000,137,,,3,3,,,13.769198,100.578202
ไอดีโอ ลาดพร้าว 5,3350000,,35,,,1,1,,,13.810582,100.565777
ไอดีโอ คิว สยาม - ราชเทวี,5430000,,29,,,1,1,,,13.75301,100.533877
,15960000,73000,124,,,2,2,,,13.740042,100.580028
,9000000,,34,,,1,1,,,13.743472,100.554339
ดิ แอดเดรส อโศก,7130000,26000,46,,,1,1,,,13.749514,100.561981
,2450000,,33,,,1,1,,,13.712998,100.465803
,9260000,,104,,,2,2,,,13.742923,100.572249
ศาลาแดง วัน,45000000,,108,,,2,2,,,13.726661,100.541131
ไลฟ์ แอท ท่าพระ,2240000,,34,,,1,1,,,13.718129,100.48015
,7210000,,35,,,1,1,,,13.722645,100.57687
,4450000,,29,,,1,1,,,100.546406,13.763487
เซ็นทริค ห้วยขวาง สเตชั่น,5150000,,32,,,1,1,,,13.780297,100.573986
เดอะ ไลน์ จตุจักร-หมอชิต,4700000,,26,,,1,1,,,13.806244,100.556048
เบล อเวนิว พระราม 9,12780000,55000,100,,,2,,,,13.760067,100.569381
เดอะ รูม สุขุมวิท 69 ,15430000,,82,,,2,2,,,13.714446,100.592856
แอชตัน อโศก,8600000,,31,,,1,1,,,13.738898,100.5609
,4100000,,29,,,1,1,,,13.722909,100.576852
ไอดีโอเวิร์ฟ,6700000,22000,55,,,2,1,,,13.754496,100.54253
,7370000,,45,,,1,1,,,13.721571,100.497397
แบงค์คอก ฮอไรซอน รัชดา-ท่าพระ,2070000,10000,29,,,1,1,,,13.708066,100.480649
ยู สบาย พระราม 4 - กล้วยน้ำไท,3520000,,36,,,1,1,,,13.713493,100.586719
,10099000,,37,,,1,1,1,1,,
วิสซ์ดอม อเวนิว รัชดา-ลาดพร้าว,12978000,,83,,,2,2,,,13.80522,100.574214
ดิ แอดเดรส สาทร,10640000,35000,56,,,1,1,,,13.722747,100.52563
,2360000,,26,,,1,1,,,13.740556,100.60006
ริเวอร์เฮเว่น คอนโดมิเนียม,11710000,,108,,,3,2,,,13.695135,100.494629
เดอะ สุรวงศ์ เรสซิเดนซ์,9340000,,70,,,2,2,,,13.729197,100.528717
The Room เจริญกรุง 30,13610000,,77,,,2,2,,,13.728981,100.515637
ดิแอดเดรสสยาม,9000000,30000,71,,,2,2,,,13.752146,100.534294
แอสปาย สาทร-ตากสิน ทิมเบอร์ โซน,3420000,,45,,,2,1,,,13.713428,100.463978
ซี เอกมัย,3600000,,30,,,1,1,,,13.740205,100.589785
โนเบิล รีไฟน์,12500000,60000,67,,,2,2,,,13.728365,100.568836
โนเบิลเฮ้าส์ พญาไท,10640000,,52,,,1,1,,,13.757169,100.5354
,6134000,,30,,,,1,,,13.722468,100.58455
ริทึ่ม รัชดา,11000000,,80,,,2,2,,,13.798751,100.575843
,16000000,,105,,,2,2,,,13.743554,100.544958
,12000000,50000,79,,,2,2,,,13.71932,100.584445
ไอดีโอ คิว ราชเทวี,6300000,25000,34,,,1,1,,,13.75282,100.533865
,3500000,,44,,,1,1,1,2,,
,2660000,,23,,,,1,,,13.772054,100.579979
แอสปาย สาทร-ตากสิน ทิมเบอร์ โซน,2450000,,27,,,1,1,,,13.713428,100.463978
วิชแอทสยาม คอนโดมิเนียม,4600000,,40,,,1,1,,,13.751225,100.528157
,4600000,,29,,,,1,,,,
เออร์บาโน่ แอบโซลูท สาทร-ตากสิน,3450000,16000,30,,,1,1,,,13.721125,100.507202
แอชตัน อโศก,10890000,,34,,,1,1,,,13.738898,100.5609
เอเทรี่ยม พหลโยธิน-สุทธิสาร,2450000,,31,,,1,1,,,13.787787,100.552763
ไลฟ์ สุขุมวิท 48,4330000,,40,,,1,1,,,13.711512,100.594775
ศุภาลัย ปาร์ค ราชพฤกษ์-เพชรเกษม ,2750000,,33,,,1,1,,,13.719321,100.45578
เดอะ เซนต์ เรสิเดนเซส ,3720000,,31,,,1,1,,,13.811758,100.560022
,8600000,,55,,,2,1,,,13.718825,100.532778
แอสปาย รัชดา–วงศ์สว่าง,2500000,,26,,,1,1,,,13.830736,100.525306
,4580000,20000,40,,,1,1,,,13.715089,100.588014
แอชตัน มอร์ฟ 38,15500000,65000,71,,,2,2,,,13.720934,100.579078
เดอะ รูม สาทร-เซนต์หลุยส์,3900000,,35,,,1,1,,,13.707455,100.526693
คอนโดเลต ไอซ์ ราชเทวี,5780000,20000,31,,,1,1,,,13.753338,100.530981
,9095000,40000,78,,,1,1,,,13.729942,100.572198
,7000000,,60,,,2,2,,,13.778353,100.57407
เออร์บาโน่ แอบโซลูท สาทร-ตากสิน,4470000,,37,,,1,1,,,13.721125,100.507202
,3149000,,29,,,1,1,,,13.772054,100.579979
,2620000,,25,,,,1,,,13.788697,100.553204
เดอะพาร์คชิดลม,43000000,,145,,,2,3,,,13.747512,100.544595
ไอวี่ ทองหล่อ,5500000,25000,36,,,,1,,,13.737175,100.583555
โนเบิล รีโคล สุขุมวิท 19,14320000,,68,,,2,2,,,13.742184,100.559938
พาร์ค 24 เฟส 1,5362000,,30,,,1,1,,,13.725512,100.566204
ไอดีโอมิกซ์ สุขุมวิท 103 ,3630000,15000,31,,,1,1,,,13.680549,100.610491
พาร์ค 24 เฟส 1,6954000,,29,,,,1,,,13.725512,100.566204
แอชตัน สีลม,19655000,,72,,,2,2,,,13.726391,100.526828
เลอ โมนาโค เรสซิเด้นท์,22000000,,129,,,2,2,,,13.787488,100.544007
ไอดีโอ วุฒากาศ,2520000,,22,,,,1,,,13.714664,100.467627
อีควิน๊อกซ์ พหล-วิภา,5300000,,39,,,1,1,,,13.809454,100.55895
