CondoName,SalePrice,RentPrice,RoomArea,UnitNbr,FloorNbr,nbrBed,nbrBath,nbrPark,nbrAirCon,Latitude,Longitude
,60000,,24,,,1,1,,2,,
,15000000,60000,102,,,3,2,,,13.760067,100.569381
,3600000,15000,35,,,1,1,,,13.790923,100.543831
แมนฮัตตัน ชิดลม,11900000,,90,,,2,2,,,13.749439,100.543492
,2970000,,30,,,1,1,,,13.709852,100.479507
เดอะ เทรเชอร์,5200000,,50,,,2,2,,,13.723735,100.523496
ไอดีโอ คิว จุฬา-สามย่าน,3450000,,21,,,1,1,,,13.733349,100.527144
เบล อเวนิว พระราม 9,11500000,,77,,,2,2,,,13.760067,100.569381
,3670000,,27,,,,1,,,13.754357,100.563878
นิช โมโน รัชวิภา,2500000,,30,,,1,1,,,13.830892,100.540084
,9095000,,60,,,2,1,,,13.795069,100.550558
,4790000,18000,40,,,1,1,,,13.807363,100.570213
โนเบิล เพลินจิต,14440000,,58,,,1,1,,,13.743764,100.54861
,19500000,80000,135,,,3,3,,,13.719323,100.531126
ศุภาลัย เวลลิงตัน 2,3260000,,42,,,1,1,,,13.767032,100.578865
ฮาเว่น ลุกซ์ พหลโยธิน,4040000,,43,,,1,1,,,13.788078,100.553207
333 ริเวอร์ไซด์,8213000,,46,,,1,1,,,13.806523,100.51946
เดอะทรี อินเตอร์เชนจ์,2890000,,35,,,1,1,,,13.805573,100.525556
The Room เจริญกรุง 30,10197000,,56,,,1,1,,,13.728981,100.515637
,2650000,,30,,,1,1,,,13.709852,100.479507
,4280000,,32,,,1,1,,,13.754357,100.563878
,6710000,30000,54,,,2,2,,,13.744076,100.587201
เดอะทรี อินเตอร์เชนจ์,5100000,,58,,,2,,,,13.805573,100.525556
บ้านสวนเพชร,17800000,,132,,,2,3,1,1,13.731787,100.570909
แอชตัน จุฬา-สีลม,8710000,,35,,,1,1,,,13.731096,100.531012
โนเบิล รีไฟน์,6700000,25000,32,,,1,1,,,13.728365,100.568836
วินด์ รัชโยธิน ,12770000,60000,79,,,1,1,,,13.828605,100.566228
ไอดีโอเวิร์ฟ,6313000,,48,,,2,1,,,13.754496,100.54253
แอชตัน อโศก,10825000,,34,,,1,1,,,13.738898,100.5609
,3200000,,28,,,1,1,,,13.75391,100.564837
โนเบิล รีวีล,11700000,45000,75,,,2,2,,,13.721926,100.584844
333 ริเวอร์ไซด์,8240000,,46,,,1,1,,,13.806523,100.51946
ไอดีโอ สุขุมวิท 93,3450000,,26,,,,1,,,13.698563,100.604805
เดอะ ซี๊ด มิงเกิ้ล,5100000,22000,47,,,1,1,,,13.719886,100.539537
ศุภาลัย ริวา แกรนด์,6500000,,62,,,1,1,,,13.677844,100.547267
ดี เมโมเรีย พหลโยธิน 8,4570000,,37,,,1,1,,,13.778323,100.548591
ไอดีโอ คิว สยาม - ราชเทวี,6350000,,34,,,1,1,,,13.75301,100.533877
,8300000,25000,48,,,1,1,,,13.794136,100.549538
,5610000,,37,,,1,1,,,13.751983,100.534693
ไอวี แอมพิโอ,7900000,,44,,,1,1,,,13.762857,100.568267
ศุภาลัย โอเรียนทัล เพลส,3560000,,40,,,1,1,,,13.719848,100.539891
ศุภาลัย ปาร์ค อโศก-รัชดา,3830000,17000,49,,,1,1,,,13.756092,100.560767
,9390000,45000,53,,,1,1,,,13.728634,100.575585
ไลฟ์ สุขุมวิท 48,4460000,,40,,,1,1,,,13.711512,100.594775
ริทึ่ม รัชดา,5200000,25000,46,,,1,1,,,13.798751,100.575843
สินธร เรสซิเดนซ์,6950000,,36,,,,1,,,13.738727,100.544197
,9350000,,59,,,2,2,,,13.795069,100.550558
เอดจ์ สุขุมวิท 23,6810000,,32,,,1,1,,,13.736521,100.563365
คิวเฮ้าส์คอนโด สุขุมวิท 79,5520000,,30,,,1,1,,,13.707504,100.600429
เดอะ ริเวอร์,9500000,40000,68,,,1,1,,,13.721558,100.510307
ดิ แอดเดรส สุขุมวิท 61,15640000,,92,,,2,2,,,13.723508,100.583343
ไลฟ์ อโศก,4830000,,35,,,1,1,,,13.750283,100.564773
,7200000,,46,,,,1,,,13.723244,100.568565
The Room พระราม 4,15500000,,79,,,2,2,,,13.736319,100.52076
แอชตัน มอร์ฟ 38,13850000,45000,56,,,1,1,,,13.720934,100.579078
เดอะ บริส นราธิวาส,5320000,,47,,,1,1,,,13.696291,100.544662
อมันตา รัชดา,12000000,,120,,,2,2,,,13.765215,100.567935
วิลล่า ราชเทวี,8520000,,55,,,1,1,,,13.754345,100.532544
วิลล่า ราชเทวี,8900000,32000,69,,,1,1,,,13.754345,100.532544
The Room BTS วงเวียนใหญ่,7800000,,48,,,1,1,,,13.720407,100.495009
,9860000,40000,40,,,1,1,,,13.725512,100.566204
ไอดีโอ สุขุมวิท 93,3300000,,25,,,1,1,,,13.698563,100.604805
เดอะ ริเวอร์,31920000,,131,,,2,3,,,13.721558,100.510307
แอชตัน จุฬา-สีลม,18800000,,66,,,2,2,,,13.731096,100.531012
แอสปาย สุขุมวิท 48,3600000,,38,,,1,1,,,13.71118,100.593972
